Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,23.45,24.05,23.20,23.75,23.666118836915297092,23730,101,561597.00,12679,53.43,0.85,0.30
4-January-2021,23.10,24.10,22.85,23.75,23.619218536575638839,100299,557,2368984.00,70110,69.90,1.25,0.65
1-January-2021,22.25,23.15,22.15,22.75,22.642709157343579312,53094,231,1202192.00,24907,46.91,1.00,0.50
31-December-2020,22.00,22.35,21.80,22.00,22.033171163202122954,22610,151,498170.00,12751,56.40,0.55,0.00
30-December-2020,22.10,22.35,21.65,22.00,21.877929647416163855,24363,154,533012.00,18232,74.83,0.70,-0.10
29-December-2020,22.55,23.05,21.75,22.00,22.181237524950099800,27555,192,611204.00,17625,63.96,1.30,-0.55
28-December-2020,23.05,23.15,22.50,22.60,22.846083912905132051,21999,164,502591.00,18340,83.37,0.65,-0.45
24-December-2020,23.80,23.95,22.60,22.75,23.205302210134403633,37871,290,878808.00,26835,70.86,1.35,-1.05
23-December-2020,23.85,23.85,22.60,23.40,23.335072147408632008,62303,435,1453845.00,34342,55.12,1.25,-0.45
22-December-2020,21.10,22.95,20.00,22.55,21.916357091432685385,69450,427,1522091.00,38053,54.79,2.95,1.45
21-December-2020,24.20,24.80,21.45,21.80,23.816594907362309805,153987,809,3667446.00,104791,68.05,3.35,-2.40
18-December-2020,23.90,23.90,22.95,23.55,23.555954743946010321,100760,406,2373498.00,90628,89.94,0.95,-0.35
17-December-2020,21.55,23.85,21.35,23.35,23.142551111154785360,203527,958,4710134.00,112151,55.10,2.50,1.80
16-December-2020,22.10,22.10,21.60,21.65,21.729884334925823485,15908,60,345679.00,13633,85.70,0.50,-0.45
15-December-2020,21.50,22.40,21.50,21.95,21.944219740416540899,16565,109,363506.00,14159,85.48,0.90,0.45
14-December-2020,22.60,22.95,22.10,22.25,22.350386301941950302,23945,142,535180.00,19143,79.95,0.85,-0.35
11-December-2020,22.90,23.50,22.40,22.70,22.741024314536989136,9665,74,219792.00,6432,66.55,1.10,-0.20
10-December-2020,22.30,23.25,21.15,22.80,22.646856755322285781,67828,311,1536091.00,45023,66.38,2.10,0.50
9-December-2020,22.50,22.50,21.25,21.45,21.693589458330243022,40449,234,877484.00,34642,85.64,1.25,-1.05
8-December-2020,23.25,23.35,21.50,22.50,22.699851170342308212,73910,195,1677746.00,36301,49.12,1.85,-0.75
7-December-2020,22.60,23.10,22.35,22.65,22.794786516853932584,22250,77,507184.00,10547,47.40,0.75,0.05
4-December-2020,22.70,23.65,22.00,22.50,22.711112714677442632,69290,265,1573653.00,61944,89.40,1.65,-0.20
3-December-2020,20.55,22.90,20.30,22.70,22.189879974544539655,67569,309,1499348.00,40924,60.57,2.60,2.15
2-December-2020,20.50,20.75,19.60,19.95,20.064390396008730901,19242,105,386079.00,16598,86.26,1.15,-0.55
1-December-2020,20.70,20.95,20.30,20.50,20.685599541021227768,6972,95,144220.00,4291,61.55,0.65,-0.20
27-November-2020,22.70,22.70,19.55,20.85,20.941973762996026345,55113,193,1154175.00,42905,77.85,3.15,-1.85
26-November-2020,20.35,21.80,19.55,20.95,20.556413937695130010,43881,220,902036.00,37543,85.56,2.25,0.60
25-November-2020,20.15,20.50,19.50,19.75,19.922439241376521492,24729,151,492662.00,15171,61.35,1.00,-0.40
24-November-2020,20.00,20.80,19.60,19.85,20.122319428144670863,37492,321,754426.00,29231,77.97,1.20,-0.15
23-November-2020,22.95,22.95,20.25,21.15,21.140175312491248378,107123,561,2264599.00,62076,57.95,2.70,-1.80
20-November-2020,19.45,23.20,19.05,22.75,22.781014782261286456,375450,1182,8553132.00,187234,49.87,4.15,3.30
19-November-2020,20.20,20.65,18.85,19.35,19.888318194925028835,55488,274,1103563.00,40824,73.57,1.80,-0.85
18-November-2020,18.70,20.85,18.60,20.60,19.840514174222426259,43565,207,864352.00,29894,68.62,2.25,1.90
17-November-2020,17.90,18.85,17.50,18.65,18.262461081851776413,34367,133,627626.00,13719,39.92,1.35,0.75
14-November-2020,18.50,18.50,17.70,17.90,17.912208504801097393,5103,50,91406.00,3842,75.29,0.80,-0.60
13-November-2020,15.50,17.95,15.50,17.80,17.397038005009256234,27549,127,479271.00,21596,78.39,2.45,2.30
12-November-2020,18.00,18.00,17.50,17.60,17.754359740906826108,8028,44,142532.00,5153,64.19,0.50,-0.40
11-November-2020,16.50,17.95,16.50,17.75,17.491906553504243590,57145,214,999575.00,50876,89.03,1.45,1.25
10-November-2020,16.75,17.20,16.45,16.95,16.669655770899623951,27656,138,461016.00,24115,87.20,0.75,0.20
9-November-2020,17.00,17.00,16.50,16.90,16.752106653251163375,7951,50,133196.00,5223,65.69,0.50,-0.10
6-November-2020,17.35,17.35,16.85,16.85,17.062287185449713478,12041,66,205447.00,8601,71.43,0.50,-0.50
5-November-2020,17.85,18.30,17.10,17.45,17.517172408822257459,55496,230,972133.00,36856,66.41,1.20,-0.40
4-November-2020,18.00,18.40,17.60,18.15,18.015297947557160660,78638,402,1416687.00,58194,74.00,0.80,0.15
3-November-2020,16.10,17.70,15.90,17.60,17.184624787456609805,127621,599,2193119.00,74500,58.38,1.80,1.50
2-November-2020,16.00,16.45,15.75,15.95,15.960866572711481105,30511,102,486982.00,19546,64.06,0.70,-0.05
30-October-2020,15.80,16.09,15.55,16.01,15.864012409513960703,9670,40,153405.00,8204,84.84,0.54,0.21
29-October-2020,16.00,16.25,15.50,15.58,15.782012937330458371,14377,129,226898.00,11366,79.06,0.75,-0.42
28-October-2020,16.00,16.30,15.67,15.99,16.060147231052367408,23908,188,383966.00,16837,70.42,0.63,-0.01
27-October-2020,16.80,16.80,15.50,15.69,16.107745112669750783,53608,169,863504.00,32559,60.74,1.30,-1.11
26-October-2020,14.15,16.60,14.15,15.93,15.453973889566921853,135195,335,2089300.00,77034,56.98,2.45,1.78
23-October-2020,14.99,15.80,14.47,15.21,15.155646980446241774,85559,275,1296702.00,67226,78.57,1.33,0.22
22-October-2020,14.10,14.25,13.90,14.14,14.052076124567474048,5780,41,81221.00,4937,85.42,0.35,0.04
21-October-2020,13.85,14.35,13.85,14.19,14.102937139720010979,3643,25,51377.00,2282,62.64,0.50,0.34
20-October-2020,14.03,14.18,13.77,13.87,13.958577712609970674,5456,30,76158.00,4372,80.13,0.41,-0.16
19-October-2020,14.05,14.30,13.95,14.03,14.082944420873992363,4714,32,66387.00,4094,86.85,0.35,-0.02
16-October-2020,14.05,14.34,13.92,14.09,14.109750061865874783,8082,55,114035.00,5065,62.67,0.42,0.04
15-October-2020,14.21,14.25,14.02,14.20,14.126923076923076923,1300,13,18365.00,1098,84.46,0.23,-0.01
14-October-2020,14.30,14.33,14.12,14.33,14.162790697674418604,301,4,4263.00,300,99.67,0.21,0.03
13-October-2020,14.15,14.33,14.00,14.11,14.156159868149979398,4854,24,68714.00,4669,96.19,0.33,-0.04
12-October-2020,14.50,14.70,14.00,14.09,14.290091013972567619,7801,50,111477.00,4020,51.53,0.70,-0.41
9-October-2020,14.75,14.94,14.38,14.48,14.562213323625773571,13735,66,200012.00,11803,85.93,0.56,-0.27
8-October-2020,14.65,15.89,14.50,14.90,15.210283483430193868,22541,115,342855.00,12629,56.03,1.39,0.25
7-October-2020,14.65,14.65,14.42,14.47,14.512000000000000000,3125,20,45350.00,2117,67.74,0.23,-0.18
6-October-2020,14.96,15.05,14.70,14.81,14.933396180014755307,24398,104,364345.00,17041,69.85,0.35,-0.15
5-October-2020,14.45,14.63,14.45,14.52,14.473436026406790317,6362,42,92080.00,5363,84.30,0.18,0.07
1-October-2020,14.70,14.70,14.13,14.45,14.397279316850362426,10071,35,144995.00,9572,95.05,0.57,-0.25
30-September-2020,14.20,14.75,14.20,14.43,14.553489453193096635,17209,42,250451.00,13290,77.23,0.55,0.23
29-September-2020,14.40,14.45,14.25,14.25,14.255265306122448979,36750,33,523881.00,35059,95.40,0.20,-0.15
28-September-2020,14.30,14.50,14.22,14.27,14.305634373733279286,4934,26,70584.00,4484,90.88,0.28,-0.03
25-September-2020,14.17,14.39,14.17,14.39,14.388059701492537313,402,2,5784.00,400,99.50,0.22,0.22
24-September-2020,14.16,14.50,13.72,14.25,14.221577812476764071,26898,86,382532.00,19307,71.78,0.78,0.09
23-September-2020,14.15,14.50,14.00,14.16,14.248545040485829959,31616,42,450482.00,29314,92.72,0.50,0.01
22-September-2020,14.20,14.44,13.50,14.40,14.133203734632971004,36523,85,516187.00,22807,62.45,0.94,0.20
21-September-2020,14.20,14.85,14.20,14.30,14.521520893462165892,7969,54,115722.00,4957,62.20,0.65,0.10
18-September-2020,14.27,14.70,14.10,14.27,14.284276218769368868,46789,72,668347.00,39688,84.82,0.60,0.00
17-September-2020,14.60,14.60,14.15,14.39,14.368694798822374877,10190,45,146417.00,7308,71.72,0.45,-0.21
16-September-2020,14.50,14.53,14.15,14.53,14.296032831737346101,3655,13,52252.00,3156,86.35,0.38,0.03
15-September-2020,14.70,14.70,14.30,14.30,14.454920144255538382,1941,16,28057.00,1353,69.71,0.40,-0.40
14-September-2020,14.70,15.05,14.40,14.42,14.781422198897927053,7622,46,112664.00,4620,60.61,0.65,-0.28
11-September-2020,14.90,15.05,14.62,14.66,14.886490900606626224,17144,60,255214.00,15402,89.84,0.43,-0.24
10-September-2020,14.43,14.59,14.27,14.46,14.450450450450450450,2220,10,32080.00,1465,65.99,0.32,0.03
9-September-2020,14.25,14.25,14.25,14.25,14.250000000000000000,1000,1,14250.00,1000,100.00,0.00,0.00
8-September-2020,14.32,14.48,14.32,14.48,14.443609022556390977,931,5,13447.00,731,78.52,0.16,0.16
7-September-2020,14.30,14.55,14.01,14.55,14.298874044688174552,17141,63,245097.00,15935,92.96,0.54,0.25
4-September-2020,14.05,14.80,14.03,14.55,14.252862556538038384,49082,97,699559.00,44928,91.54,0.77,0.50
3-September-2020,14.06,14.51,14.05,14.42,14.216209568318779977,8131,100,115592.00,6409,78.82,0.46,0.36
2-September-2020,14.50,14.70,14.17,14.45,14.332447593740773545,6774,41,97088.00,5648,83.38,0.53,-0.05
1-September-2020,14.30,14.50,14.25,14.49,14.284573709723410322,3507,12,50096.00,3377,96.29,0.25,0.19
31-August-2020,14.73,14.93,13.70,14.55,14.504204141393014013,47810,144,693446.00,32565,68.11,1.23,-0.18
28-August-2020,15.00,15.17,14.69,14.79,14.837051765974656241,29672,114,440245.00,28733,96.84,0.48,-0.21
27-August-2020,15.74,15.74,14.71,14.84,14.917738359201773835,9020,104,134558.00,7895,87.53,1.03,-0.90
26-August-2020,15.20,15.20,14.82,14.93,14.912857893354347255,15228,74,227093.00,12564,82.51,0.38,-0.27
25-August-2020,15.80,15.80,15.00,15.25,15.157864190365641323,5169,33,78351.00,3815,73.81,0.80,-0.55
24-August-2020,15.19,15.63,14.87,15.27,15.382586454947514253,18767,59,288685.00,12923,68.86,0.76,0.08
21-August-2020,14.95,15.30,14.82,14.91,15.012963752665245202,11725,56,176027.00,9095,77.57,0.48,-0.04
20-August-2020,14.68,14.68,14.37,14.54,14.502941176470588235,30260,97,438859.00,23015,76.06,0.31,-0.14
19-August-2020,14.60,14.84,14.50,14.71,14.619485294117647058,5440,39,79530.00,4604,84.63,0.34,0.11
18-August-2020,14.86,15.03,14.65,14.65,14.836049856184084372,7301,39,108318.00,6668,91.33,0.38,-0.21
17-August-2020,15.06,15.20,14.50,14.74,14.770589753992549699,27113,117,400475.00,21717,80.10,0.70,-0.32
14-August-2020,16.00,16.64,14.90,15.02,15.781253312416527103,94342,299,1488835.00,59597,63.17,1.74,-0.98
13-August-2020,14.78,15.70,14.42,15.33,15.203159264077309050,26905,115,409041.00,17459,64.89,1.28,0.55
12-August-2020,14.07,14.98,14.07,14.72,14.675276398013138920,31205,81,457942.00,19626,62.89,0.91,0.65
11-August-2020,14.74,14.85,14.22,14.26,14.406301652892561983,9680,58,139453.00,7186,74.24,0.63,-0.48
10-August-2020,14.53,15.15,14.17,14.36,14.637107776261937244,17592,139,257496.00,11445,65.06,0.98,-0.17
7-August-2020,13.70,15.10,13.55,14.37,14.576183844011142061,43080,270,627942.00,22373,51.93,1.55,0.67
6-August-2020,13.00,13.19,12.90,12.91,12.983901918976545842,9380,63,121789.00,8237,87.81,0.29,-0.09
5-August-2020,13.10,13.30,12.86,13.08,13.078188740821321729,22062,77,288531.00,14540,65.91,0.44,-0.02
4-August-2020,13.20,13.20,12.80,13.03,12.979698755730189914,7635,55,99100.00,7447,97.54,0.40,-0.17
3-August-2020,13.30,13.30,12.75,13.10,13.056590591523055426,8588,54,112130.00,8250,96.06,0.55,-0.20
31-July-2020,13.75,13.75,13.15,13.15,13.343520735925799216,26307,118,351028.00,22171,84.28,0.60,-0.60
30-July-2020,14.20,14.50,13.65,13.80,14.082866686314962177,20358,87,286699.00,12262,60.23,0.85,-0.40
29-July-2020,14.55,14.55,14.10,14.20,14.260573761197414672,8819,26,125764.00,5446,61.75,0.45,-0.35
28-July-2020,14.50,14.70,14.20,14.30,14.364547154688752337,7486,52,107533.00,5883,78.59,0.50,-0.20
27-July-2020,15.10,15.10,14.40,14.45,14.501178318931657501,16549,80,239980.00,13244,80.03,0.70,-0.65
24-July-2020,15.00,15.10,14.60,14.90,14.936055058131765334,14966,57,223533.00,10335,69.06,0.50,-0.10
23-July-2020,15.20,15.25,14.80,14.85,15.013761944329040299,19256,83,289105.00,16732,86.89,0.45,-0.35
22-July-2020,14.75,15.20,14.75,14.90,14.938703563305534495,26380,136,394083.00,24587,93.20,0.45,0.15
21-July-2020,15.30,15.30,14.60,14.95,14.930655957161981258,18675,85,278830.00,14538,77.85,0.70,-0.35
20-July-2020,14.70,15.25,14.35,14.80,14.932642966113448291,21631,122,323008.00,15086,69.74,0.90,0.10
17-July-2020,14.50,14.80,14.30,14.35,14.435403963414634146,10496,35,151514.00,10150,96.70,0.50,-0.15
16-July-2020,14.55,14.60,14.10,14.45,14.297619047619047619,5460,31,78065.00,4127,75.59,0.50,-0.10
15-July-2020,14.45,15.35,14.25,14.60,14.932089479339650288,51185,231,764299.00,25419,49.66,1.10,0.15
14-July-2020,14.65,14.80,14.00,14.30,14.250706547338671691,8492,73,121017.00,5963,70.22,0.80,-0.35
13-July-2020,15.05,15.05,14.80,14.85,14.945488721804511278,1596,19,23853.00,1596,100.00,0.25,-0.20
10-July-2020,15.30,15.40,14.70,15.05,15.135938442969221484,13256,65,200642.00,12830,96.79,0.70,-0.25
9-July-2020,14.10,16.05,14.10,15.55,15.548883579895249471,65298,334,1015311.00,50522,77.37,1.95,1.45
8-July-2020,15.00,15.35,14.80,15.05,15.035944574015640005,14578,47,219194.00,9810,67.29,0.55,0.05
7-July-2020,15.20,15.50,14.80,14.85,14.971580720534695430,18403,96,275522.00,16325,88.71,0.70,-0.35
6-July-2020,14.80,15.40,14.35,15.25,15.128094865780557727,7674,42,116093.00,5390,70.24,1.05,0.45
3-July-2020,15.70,15.70,14.75,14.80,15.087664828140409833,27377,88,413055.00,20383,74.45,0.95,-0.90
2-July-2020,15.15,15.50,15.15,15.30,15.342688159573234373,17246,65,264600.00,14512,84.15,0.35,0.15
1-July-2020,15.50,15.70,14.80,15.10,15.149001536098310291,26691,147,404342.00,18636,69.82,0.90,-0.40
30-June-2020,17.05,17.60,15.36,15.50,15.841133165110168830,76882,282,1217898.00,53793,69.97,2.24,-1.55
29-June-2020,15.80,17.00,15.05,17.00,16.733370176024162968,182759,407,3058174.00,86507,47.33,1.95,1.20
26-June-2020,14.05,15.49,14.05,15.46,15.245415796740863277,149917,323,2285547.00,113560,75.75,1.44,1.41
25-June-2020,13.90,14.25,13.80,14.09,14.092470405588977294,10306,34,145237.00,7197,69.83,0.45,0.19
24-June-2020,15.65,15.65,13.90,13.95,14.218818302339747035,27909,88,396833.00,22337,80.04,1.75,-1.70
23-June-2020,14.30,14.90,14.05,14.34,14.552832485063067050,36152,123,526114.00,23631,65.37,0.85,0.04
22-June-2020,13.80,15.18,13.80,14.82,14.708034391890592240,51989,117,764656.00,39648,76.26,1.38,1.02
19-June-2020,13.35,14.55,13.35,13.80,14.006468816354747913,20251,93,283645.00,10570,52.19,1.20,0.45
18-June-2020,13.00,14.40,13.00,14.19,13.658940812573148302,47848,151,653553.00,30001,62.70,1.40,1.19
17-June-2020,13.90,13.98,13.58,13.75,13.702923608928010059,3181,26,43589.00,2320,72.93,0.40,-0.15
16-June-2020,14.05,14.80,13.50,13.76,14.013387128778358357,75595,223,1059342.00,54274,71.80,1.30,-0.29
15-June-2020,15.00,15.13,14.59,14.96,15.048331605856581686,114811,351,1727714.00,65442,57.00,0.54,-0.04
12-June-2020,13.35,14.00,12.50,13.76,13.390701102281466290,31208,134,417897.00,21451,68.74,1.50,0.41
11-June-2020,13.45,14.45,13.45,13.80,13.940271896590149320,4487,32,62550.00,2886,64.32,1.00,0.35
10-June-2020,12.51,14.25,12.51,13.50,13.351490825688073394,6976,37,93140.00,4781,68.53,1.74,0.99
9-June-2020,13.40,13.61,12.98,12.99,13.289050570376358573,11133,42,147947.00,9128,81.99,0.63,-0.41
8-June-2020,13.88,13.88,13.36,13.70,13.749898387752337081,7381,36,101488.00,5905,80.00,0.52,-0.18
5-June-2020,12.60,13.39,12.50,12.84,12.783006120340195532,12581,61,160823.00,10819,85.99,0.89,0.24
4-June-2020,12.40,12.40,12.11,12.19,12.194676409185803757,1916,10,23365.00,1535,80.11,0.29,-0.21
3-June-2020,12.98,12.98,11.80,12.03,12.401220019409399694,7213,26,89450.00,6395,88.66,1.18,-0.95
2-June-2020,12.35,12.38,11.99,12.38,12.182251082251082251,2310,11,28141.00,1569,67.92,0.39,0.03
1-June-2020,11.54,11.84,11.45,11.84,11.723274282223579718,4911,13,57573.00,4211,85.75,0.39,0.30
29-May-2020,11.00,11.40,10.67,11.28,10.855664585191793041,56050,12,608460.00,2651,4.73,0.73,0.28
28-May-2020,11.23,11.24,11.06,11.23,11.219473684210526315,3800,16,42634.00,3456,90.95,0.18,0.00
27-May-2020,10.90,10.90,10.90,10.90,10.899628252788104089,538,4,5864.00,538,100.00,0.00,0.00
26-May-2020,11.10,11.10,10.75,10.76,10.780946601941747572,1648,10,17767.00,1648,100.00,0.35,-0.34
22-May-2020,11.35,11.35,10.80,10.90,11.032643826761473820,3094,17,34135.00,3083,99.64,0.55,-0.45
21-May-2020,11.50,11.50,10.70,11.00,10.764174552279659028,25574,1138,275283.00,23524,91.98,0.80,-0.50
20-May-2020,11.12,11.22,11.10,11.18,11.189269746646795827,671,5,7508.00,670,99.85,0.12,0.06
19-May-2020,11.35,11.41,11.25,11.25,11.351681957186544342,327,6,3712.00,327,100.00,0.16,-0.10
