Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-August-2020,58.50,59.50,56.50,58.90,58.242957425471784118,21938,78,1277734.00,18781,85.61,3.00,0.40
13-August-2020,61.90,61.90,56.00,57.30,58.113269751560108324,8493,103,493556.00,6276,73.90,5.90,-4.60
12-August-2020,59.00,61.40,56.05,58.50,59.242554567502021018,30925,219,1832076.00,18642,60.28,5.35,-0.50
11-August-2020,60.80,60.80,56.10,56.70,56.959868643453904476,20707,151,1179468.00,16349,78.95,4.70,-4.10
10-August-2020,61.85,62.50,58.00,58.80,59.723988463679141859,59291,315,3541095.00,46592,78.58,4.50,-3.05
7-August-2020,54.10,57.80,54.10,56.65,56.374738148809061990,38667,197,2179842.00,31822,82.30,3.70,2.55
6-August-2020,52.95,54.65,52.00,54.10,53.791214440763166914,17506,149,941669.00,10458,59.74,2.65,1.15
5-August-2020,51.05,53.50,51.05,52.60,52.078836973817445392,13826,79,720042.00,9311,67.34,2.45,1.55
4-August-2020,52.85,53.00,50.00,51.45,51.643961253091508656,9704,92,501153.00,5991,61.74,3.00,-1.40
3-August-2020,50.90,52.50,43.15,50.70,51.187777420392409134,15545,123,795714.00,11971,77.01,9.35,-0.20
31-July-2020,46.45,50.90,46.30,49.55,48.727594339622641509,2544,46,123963.00,1672,65.72,4.60,3.10
30-July-2020,50.55,50.70,47.05,47.40,48.870428595068674499,6043,56,295324.00,3578,59.21,3.65,-3.15
29-July-2020,50.00,50.75,46.50,48.00,48.311803152633602460,2601,40,125659.00,1475,56.71,4.25,-2.00
28-July-2020,49.95,51.00,48.60,49.10,49.494011794030032220,16449,118,814127.00,11845,72.01,2.40,-0.85
27-July-2020,47.55,49.00,46.60,48.05,47.705917247515942458,6743,61,321681.00,4159,61.68,2.40,0.50
24-July-2020,49.00,49.00,47.25,47.55,47.897074954296160877,5470,32,261997.00,4220,77.15,1.75,-1.45
23-July-2020,47.15,49.90,46.10,49.10,48.497162022703818369,23256,173,1127850.00,15931,68.50,3.80,1.95
22-July-2020,45.05,46.80,45.05,45.95,45.941741071428571428,8960,46,411638.00,6809,75.99,1.75,0.90
21-July-2020,45.00,46.85,45.00,45.75,45.777124886203757345,12083,70,553125.00,9907,81.99,1.85,0.75
20-July-2020,41.35,46.80,41.35,46.20,45.521139376567538516,11164,81,508198.00,9235,82.72,5.45,4.85
17-July-2020,42.40,44.70,42.40,43.05,43.204186624090828454,5637,48,243542.00,3317,58.84,2.30,0.65
16-July-2020,45.80,45.80,42.30,43.30,43.029838375466224616,4826,44,207662.00,2966,61.46,3.50,-2.50
15-July-2020,42.30,45.50,42.30,45.10,44.845381165919282511,5575,69,250013.00,4178,74.94,3.20,2.80
14-July-2020,43.05,45.75,43.00,44.40,44.736684118673647469,14325,151,640853.00,5901,41.19,2.75,1.35
13-July-2020,43.40,45.00,43.40,44.70,44.518175951817595181,4649,47,206965.00,3519,75.69,1.60,1.30
10-July-2020,44.50,45.90,44.25,44.35,44.593021436394930370,6391,46,284994.00,4871,76.22,1.65,-0.15
9-July-2020,46.45,46.45,44.35,45.00,44.872301578777789711,9311,50,417806.00,7597,81.59,2.10,-1.45
8-July-2020,43.50,45.85,43.50,44.90,44.911855627036510986,11969,68,537550.00,8866,74.07,2.35,1.40
7-July-2020,42.55,46.40,42.55,43.50,44.210835326644093069,32191,161,1423191.00,20987,65.20,3.85,0.95
6-July-2020,40.25,43.85,40.10,43.25,42.683361286218263836,17291,75,738038.00,14790,85.54,3.75,3.00
3-July-2020,42.65,42.65,41.10,41.25,41.591896990076273271,12193,63,507130.00,10043,82.37,1.55,-1.40
2-July-2020,41.50,43.55,41.50,42.35,42.455454732934625696,9698,62,411733.00,7288,75.15,2.05,0.85
1-July-2020,42.50,43.85,40.70,41.45,41.779179810725552050,17435,114,728420.00,10986,63.01,3.15,-1.05
30-June-2020,46.40,46.40,42.20,42.90,44.059343323049801674,45380,278,1999413.00,33668,74.19,4.20,-3.50
29-June-2020,47.50,51.00,47.50,49.95,49.442676066367585273,28086,179,1388647.00,23078,82.17,3.50,2.45
26-June-2020,52.00,53.75,48.50,50.05,51.564539774092766161,83220,492,4291201.00,55251,66.39,5.25,-1.95
25-June-2020,48.30,51.10,46.45,49.80,48.441871774781833409,37013,232,1792979.00,29179,78.83,4.65,1.50
24-June-2020,46.20,51.00,46.00,46.45,49.314560780704445515,68451,402,3375631.00,45240,66.09,5.00,0.25
23-June-2020,41.25,47.40,41.25,46.20,43.554397268039099116,72329,399,3150246.00,53609,74.12,6.15,4.95
22-June-2020,39.45,41.00,38.00,39.95,39.708970281454122636,29241,162,1161130.00,21703,74.22,3.00,0.50
19-June-2020,39.00,39.00,37.25,37.40,38.354259015215047322,8347,60,320143.00,6946,83.22,1.75,-1.60
18-June-2020,35.25,39.40,35.25,38.70,38.197984778647229070,18658,118,712698.00,15236,81.66,4.15,3.45
17-June-2020,37.95,37.95,35.25,36.75,36.561060948081264108,8860,72,323931.00,7693,86.83,2.70,-1.20
16-June-2020,36.25,40.95,36.00,37.05,38.402814944947194247,48953,306,1879933.00,31524,64.40,4.95,0.80
15-June-2020,33.95,38.75,32.05,37.80,36.617006188757091284,93072,556,3408018.00,46956,50.45,6.70,3.85
12-June-2020,32.00,34.95,32.00,33.70,33.873866542664496628,8602,48,291383.00,7892,91.75,2.95,1.70
11-June-2020,34.95,35.50,33.10,33.95,34.676707530647985989,14275,90,495010.00,11573,81.07,2.40,-1.00
10-June-2020,34.20,35.20,34.20,34.75,34.898240608654303376,6309,51,220173.00,4456,70.63,1.00,0.55
9-June-2020,36.95,36.95,34.50,34.95,35.759662853702588801,8305,71,296984.00,5670,68.27,2.45,-2.00
8-June-2020,38.00,38.15,35.55,36.25,37.123506403043454964,18663,125,692836.00,13431,71.97,2.60,-1.75
5-June-2020,33.85,40.00,33.20,38.25,37.394122865380350410,45090,375,1686101.00,22438,49.76,6.80,4.40
4-June-2020,33.70,34.10,33.15,33.95,33.809128630705394190,4820,41,162960.00,3862,80.12,0.95,0.25
3-June-2020,33.00,34.50,33.00,33.70,33.843256185155626496,12530,65,424056.00,7911,63.14,1.50,0.70
2-June-2020,31.95,33.95,31.95,33.65,33.390318400592373195,10804,51,360749.00,10153,93.97,2.00,1.70
1-June-2020,33.95,34.10,32.80,34.00,33.626853787200159251,20094,90,675698.00,17225,85.72,1.30,0.05
29-May-2020,32.20,33.05,31.75,32.45,32.654548647699332630,5694,48,185935.00,4903,86.11,1.30,0.25
28-May-2020,32.90,32.90,30.60,31.95,31.623399955086458567,8906,66,281638.00,6614,74.26,2.30,-0.95
27-May-2020,30.95,32.00,30.95,31.80,31.654669260700389105,8224,58,260328.00,5301,64.46,1.05,0.85
26-May-2020,30.25,31.60,30.00,30.15,30.433572216097023153,3628,42,110413.00,2576,71.00,1.60,-0.10
22-May-2020,31.65,31.65,30.05,30.75,30.816707466340269277,6536,47,201418.00,4297,65.74,1.60,-0.90
21-May-2020,32.95,32.95,31.00,31.65,31.577516985793699814,3238,21,102248.00,2728,84.25,1.95,-1.30
20-May-2020,32.10,32.50,30.70,31.10,31.142488532110091743,3488,34,108625.00,2164,62.04,1.80,-1.00
19-May-2020,31.50,32.70,31.15,32.30,31.623616236162361623,1626,25,51420.00,1492,91.76,1.55,0.80
18-May-2020,33.25,33.50,32.00,32.05,32.273748521876231769,5074,44,163757.00,4022,79.27,1.50,-1.20
15-May-2020,33.25,34.40,33.00,33.90,33.807983272248848792,42564,224,1439003.00,27152,63.79,1.40,0.65
14-May-2020,32.00,32.90,31.60,32.55,32.346804166884782494,19103,101,617921.00,13459,70.45,1.30,0.55
13-May-2020,33.75,33.75,31.15,32.30,32.133998054474708171,8224,74,264270.00,6792,82.59,2.60,-1.45
12-May-2020,31.45,32.40,31.05,31.60,31.692056164647047509,5199,63,164767.00,4571,87.92,1.35,0.15
11-May-2020,33.00,33.80,32.15,32.50,33.148752915844249057,22292,147,738952.00,18976,85.12,1.65,-0.50
8-May-2020,32.15,32.95,31.20,31.70,31.827002738187179667,14243,96,453312.00,11326,79.52,1.75,-0.45
7-May-2020,34.90,34.90,32.80,33.40,33.461276797721699232,12641,104,422984.00,10084,79.77,2.10,-1.50
6-May-2020,34.00,34.90,30.80,33.90,34.090615542414303985,78971,477,2692170.00,52088,65.96,4.10,-0.10
5-May-2020,33.15,33.15,31.25,32.10,32.005040504050405040,5555,37,177788.00,5127,92.30,1.90,-1.05
4-May-2020,34.50,34.50,30.50,32.10,31.862504787437763309,7833,48,249579.00,6928,88.45,4.00,-2.40
30-April-2020,32.55,32.70,31.15,31.75,32.255954868366067697,4786,41,154377.00,3001,62.70,1.55,-0.80
29-April-2020,31.75,32.40,31.75,31.75,31.825675972741261815,4549,38,144775.00,3269,71.86,0.65,0.00
28-April-2020,30.15,31.80,30.15,31.00,31.300197498354180381,4557,39,142635.00,4345,95.35,1.65,0.85
27-April-2020,31.95,31.95,30.50,30.80,31.185363969878354894,5179,50,161509.00,3887,75.05,1.45,-1.15
24-April-2020,31.65,31.70,30.50,30.85,31.278374321671862371,8661,48,270902.00,7875,90.92,1.20,-0.80
23-April-2020,34.00,34.80,30.50,31.65,32.190632703368940016,13387,95,430936.00,9753,72.85,4.30,-2.35
22-April-2020,31.60,33.00,30.10,32.10,31.850667360027734442,11538,67,367493.00,10058,87.17,2.90,0.50
21-April-2020,32.65,32.65,30.30,30.65,30.946192195289668213,5817,59,180014.00,4174,71.76,2.35,-2.00
20-April-2020,33.00,34.05,32.00,33.15,33.384539514239921094,16222,108,541564.00,14647,90.29,2.05,0.15
17-April-2020,30.75,33.50,30.15,31.55,31.560190541000340251,14695,113,463777.00,12222,83.17,3.35,0.80
16-April-2020,29.95,31.00,28.05,30.55,30.154889987399437821,10317,72,311108.00,8047,78.00,2.95,0.60
15-April-2020,27.95,29.75,27.90,28.90,28.876626668920060841,17751,95,512589.00,14691,82.76,1.85,0.95
13-April-2020,28.00,28.00,27.00,27.75,27.573779795686719636,3524,34,97170.00,3148,89.33,1.00,-0.25
9-April-2020,24.15,27.15,24.10,27.00,26.360853087612395036,13457,62,354738.00,12181,90.52,3.05,2.85
8-April-2020,25.80,25.85,23.60,24.80,24.920569580375519805,23807,102,593284.00,21568,90.60,2.25,-1.00
7-April-2020,24.00,25.00,22.75,24.80,24.533890080126396569,44305,84,1086974.00,42468,95.85,2.25,0.80
3-April-2020,22.50,22.90,22.15,22.75,22.516245487364620938,22714,56,511434.00,20379,89.72,0.75,0.25
1-April-2020,23.00,23.00,21.70,22.00,22.227991206950696116,28659,98,637032.00,24317,84.85,1.30,-1.00
31-March-2020,22.50,23.95,21.55,23.70,22.417017424756732292,22095,85,495304.00,20707,93.72,2.40,1.20
30-March-2020,23.00,24.95,21.80,22.00,22.052059860756040136,98963,116,2182338.00,95309,96.31,3.15,-1.00
27-March-2020,23.00,23.50,21.55,22.95,22.905821054400806767,17849,71,408846.00,15859,88.85,1.95,-0.05
26-March-2020,24.00,25.60,22.65,23.10,23.483054280313259519,14812,70,347831.00,12099,81.68,2.95,-0.90
25-March-2020,25.00,25.00,21.70,23.60,22.215411398204141469,10914,65,242459.00,8973,82.22,3.30,-1.40
24-March-2020,28.00,28.95,23.00,24.10,25.320304392943618125,2891,42,73201.00,2376,82.19,5.95,-3.90
23-March-2020,25.00,29.50,25.00,28.15,25.934725848563968668,383,7,9933.00,381,99.48,4.50,3.15
20-March-2020,26.65,29.45,25.05,25.75,25.989741775733993632,8481,78,220419.00,6549,77.22,4.40,-0.90
19-March-2020,25.55,29.45,24.55,26.60,26.451988360814742967,6186,52,163632.00,4048,65.44,4.90,1.05
18-March-2020,29.65,31.75,26.05,26.95,28.793501805054151624,4155,45,119637.00,3256,78.36,5.70,-2.70
17-March-2020,27.10,31.00,27.10,29.45,28.972580367887227093,11634,74,337067.00,8520,73.23,3.90,2.35
16-March-2020,34.95,34.95,29.60,32.40,32.539704604691572545,5755,45,187266.00,4287,74.49,5.35,-2.55
13-March-2020,25.70,32.00,24.00,31.80,28.862418537291817523,2762,18,79718.00,2087,75.56,8.00,6.10
12-March-2020,33.60,37.50,29.55,29.55,30.207932692307692307,9152,86,276463.00,5502,60.12,7.95,-4.05
11-March-2020,39.00,39.75,36.20,36.90,37.635540287320424734,3202,42,120509.00,2380,74.33,3.55,-2.10
9-March-2020,40.00,42.00,39.00,39.00,39.482825040128410914,3115,20,122989.00,3089,99.17,3.00,-1.00
6-March-2020,40.20,42.50,36.30,40.25,39.529644268774703557,506,12,20002.00,493,97.43,6.20,0.05
5-March-2020,43.00,43.00,43.00,43.00,43.000000000000000000,375,3,16125.00,375,100.00,0.00,0.00
4-March-2020,44.00,44.00,39.75,43.00,42.757709251101321585,1589,42,67942.00,1181,74.32,4.25,-1.00
3-March-2020,44.00,44.00,41.20,44.00,43.000000000000000000,28,3,1204.00,28,100.00,2.80,0.00
2-March-2020,50.50,50.50,44.00,44.40,45.022610483042137718,973,15,43807.00,553,56.83,6.50,-6.10
28-February-2020,42.95,44.95,41.05,44.35,43.153132250580046403,1724,16,74396.00,1618,93.85,3.90,1.40
27-February-2020,43.50,44.00,43.00,43.20,43.530106257378984651,847,11,36870.00,606,71.55,1.00,-0.30
26-February-2020,44.00,45.00,41.15,43.25,43.610890527509926262,1763,23,76886.00,1249,70.85,3.85,-0.75
25-February-2020,43.05,44.00,42.95,44.00,43.414089347079037800,582,8,25267.00,582,100.00,1.05,0.95
24-February-2020,41.05,44.00,41.05,42.25,43.456298200514138817,778,11,33809.00,707,90.87,2.95,1.20
20-February-2020,38.25,44.75,38.25,43.75,44.179666666666666666,3000,26,132539.00,2473,82.43,6.50,5.50
19-February-2020,45.30,45.30,37.00,42.85,42.265143271672107363,8271,72,349575.00,5625,68.01,8.30,-2.45
18-February-2020,46.95,46.95,45.00,45.20,45.363508442776735459,2132,20,96715.00,1901,89.17,1.95,-1.75
17-February-2020,48.45,49.90,46.00,47.15,46.894214162348877374,2316,24,108607.00,1519,65.59,3.90,-1.30
14-February-2020,48.50,49.00,47.05,47.10,47.621599340478153338,1213,27,57765.00,1212,99.92,1.95,-1.40
13-February-2020,50.00,50.00,48.90,48.95,49.454506159498595202,4627,43,228826.00,2831,61.18,1.10,-1.05
12-February-2020,48.10,49.00,48.10,48.15,48.712895377128953771,822,18,40042.00,724,88.08,0.90,0.05
11-February-2020,51.00,51.00,48.05,48.35,49.703056768558951965,5038,50,250404.00,1991,39.52,2.95,-2.65
10-February-2020,48.85,51.00,48.50,50.00,50.260916767189384800,8290,85,416663.00,5926,71.48,2.50,1.15
7-February-2020,48.70,50.55,47.55,47.75,48.164024390243902439,3280,23,157978.00,1520,46.34,3.00,-0.95
6-February-2020,48.55,50.10,48.35,48.45,48.530474732006125574,6530,40,316904.00,5029,77.01,1.75,-0.10
5-February-2020,53.00,53.00,49.20,49.60,49.974512271869100062,6356,56,317638.00,3949,62.13,3.80,-3.40
4-February-2020,53.00,58.80,52.45,53.20,55.889222493275786576,15987,101,893501.00,12173,76.14,6.35,0.20
3-February-2020,47.50,50.00,45.05,49.00,47.987206823027718550,469,10,22506.00,467,99.57,4.95,1.50
1-February-2020,50.00,50.45,47.75,47.75,48.029466791393826005,2138,17,102687.00,1498,70.07,2.70,-2.25
31-January-2020,51.45,51.45,47.70,50.55,49.504761904761904761,525,10,25990.00,409,77.90,3.75,-0.90
30-January-2020,45.45,50.80,45.45,48.05,48.200920245398773006,652,26,31427.00,412,63.19,5.35,2.60
29-January-2020,48.10,52.00,48.10,50.15,51.467997465145754119,3156,27,162433.00,2273,72.02,3.90,2.05
28-January-2020,52.10,53.00,48.80,50.20,51.468125235760090531,5302,31,272884.00,4246,80.08,4.20,-1.90
27-January-2020,63.00,63.00,51.85,52.30,52.967045096184169031,6342,40,335917.00,3940,62.13,11.15,-10.70
24-January-2020,52.90,53.20,51.05,52.65,52.734196496572734196,2626,28,138480.00,1946,74.11,2.15,-0.25
23-January-2020,50.20,53.50,50.20,51.15,52.776991809381980640,2686,14,141759.00,2435,90.66,3.30,0.95
