Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,242.45,256.00,238.10,253.75,251.120246800731261425,21880,835,5494511.00,11964,54.68,17.90,11.30
4-January-2021,247.00,247.30,240.80,244.25,244.119815215254570473,10174,584,2483675.00,6070,59.66,6.50,-2.75
1-January-2021,241.05,246.00,241.00,244.50,243.945301757066462948,6545,400,1596622.00,4816,73.58,5.00,3.45
31-December-2020,238.55,247.00,237.40,244.25,242.217751372760824556,11109,607,2690797.00,5718,51.47,9.60,5.70
30-December-2020,236.70,244.15,230.60,241.05,240.236812455187954522,9763,637,2345432.00,4820,49.37,13.55,4.35
29-December-2020,243.95,244.25,234.45,236.80,239.163832658569500674,3705,302,886102.00,2375,64.10,9.80,-7.15
28-December-2020,241.50,249.95,239.30,241.55,246.142619981889526109,13252,762,3261882.00,4615,34.82,10.65,0.05
24-December-2020,241.95,245.00,227.35,239.00,237.482388784305954622,40372,1467,9587639.00,19816,49.08,17.65,-2.95
23-December-2020,225.00,243.65,221.15,238.70,237.361322747079423637,37407,3390,8878975.00,14819,39.62,22.50,13.70
22-December-2020,203.00,224.85,201.90,222.30,216.514849808662670595,29529,1777,6393467.00,10647,36.06,22.95,19.30
21-December-2020,215.10,224.95,185.00,205.40,210.284790256080493248,26437,1059,5559299.00,16954,64.13,39.95,-9.70
18-December-2020,228.00,228.00,217.20,220.45,221.776706669289789494,5083,357,1127291.00,3258,64.10,10.80,-7.55
17-December-2020,224.05,233.50,223.70,225.05,228.307468159643780899,30543,1506,6973195.00,12492,40.90,9.80,1.00
16-December-2020,213.00,231.50,213.00,221.65,223.193723464787499452,45694,2587,10198614.00,18981,41.54,18.50,8.65
15-December-2020,211.95,212.10,209.85,210.80,210.904528096017457719,1833,92,386588.00,1233,67.27,2.25,-1.15
14-December-2020,210.80,214.45,208.75,209.10,211.468581445523193096,7416,298,1568251.00,4149,55.95,5.70,-1.70
11-December-2020,203.50,217.00,203.50,210.90,212.515714815501576117,21572,1348,4584389.00,11776,54.59,13.50,7.40
10-December-2020,210.15,210.80,206.10,207.50,207.940192043895747599,3645,256,757942.00,1819,49.90,4.70,-2.65
9-December-2020,209.00,216.15,207.00,211.40,211.956644598740513482,12386,592,2625295.00,4043,32.64,9.15,2.40
8-December-2020,213.20,213.20,205.10,209.00,208.041609258748966657,7258,392,1509966.00,4373,60.25,8.10,-4.20
7-December-2020,213.25,214.10,211.10,211.90,212.776561232765612327,2466,134,524707.00,1472,59.69,3.00,-1.35
4-December-2020,214.50,217.50,210.10,212.15,214.307941227916739548,11434,505,2450397.00,6972,60.98,7.40,-2.35
3-December-2020,212.80,218.70,211.65,214.00,215.319657642571401990,10749,424,2314471.00,6363,59.20,7.05,1.20
2-December-2020,212.00,217.00,207.70,209.80,210.949072246348203711,7599,552,1603002.00,4101,53.97,9.30,-2.20
1-December-2020,212.00,217.00,212.00,214.10,214.594598491037531837,20809,682,4465499.00,17301,83.14,5.00,2.10
27-November-2020,211.10,216.75,207.50,212.10,211.803296406376654958,18505,713,3919420.00,6370,34.42,9.25,1.00
26-November-2020,212.00,212.55,204.00,209.85,210.065737763486959628,13995,561,2939870.00,6841,48.88,8.55,-2.15
25-November-2020,212.80,212.80,201.55,202.95,205.783530817484815294,20086,1094,4133368.00,11263,56.07,11.25,-9.85
24-November-2020,197.35,216.70,195.50,207.40,207.534255864714234249,94378,3722,19586668.00,30523,32.34,21.20,10.05
23-November-2020,188.10,202.15,184.60,196.85,196.797786431645829063,24395,1118,4800882.00,11914,48.84,17.55,8.75
20-November-2020,182.80,190.90,180.00,186.55,184.421804818293180890,7347,319,1354947.00,2777,37.80,10.90,3.75
19-November-2020,180.70,194.00,179.95,184.35,189.431270637152990094,32708,1083,6195918.00,13036,39.86,14.05,3.65
18-November-2020,185.00,187.60,178.00,178.55,182.335147744945567651,18004,798,3282762.00,13745,76.34,9.60,-6.45
17-November-2020,174.00,187.00,174.00,183.95,181.962288919386598245,16759,838,3049506.00,11813,70.49,13.00,9.95
14-November-2020,171.80,174.85,171.80,172.90,172.842012873025160912,1709,43,295387.00,1691,98.95,3.05,1.10
13-November-2020,170.85,172.75,169.45,171.60,171.338279489105935386,5324,435,912205.00,3782,71.04,3.30,0.75
12-November-2020,166.00,174.80,166.00,169.80,171.026255432158377595,16568,1254,2833563.00,9825,59.30,8.80,3.80
11-November-2020,170.00,173.00,167.85,169.60,170.324005062579102798,7111,276,1211174.00,4992,70.20,5.15,-0.40
10-November-2020,168.05,169.85,167.95,169.10,168.720566965577089962,6914,424,1166534.00,4766,68.93,1.90,1.05
