Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-November-2018,79.00,79.00,79.00,79.00,79.000000000000000000,5,1,395.00,5,100.00,0.00,0.00
20-November-2018,83.10,83.10,83.10,83.10,83.100000000000000000,10,1,831.00,10,100.00,0.00,0.00
19-November-2018,83.10,83.10,83.10,83.10,83.100000000000000000,140,2,11634.00,140,100.00,0.00,0.00
9-November-2018,87.40,87.40,87.40,87.40,87.384615384615384615,26,4,2272.00,26,100.00,0.00,0.00
6-November-2018,91.60,101.15,91.60,92.00,92.096774193548387096,31,3,2855.00,31,100.00,9.55,0.40
5-November-2018,96.35,96.35,96.35,96.35,96.350000000000000000,200,4,19270.00,200,100.00,0.00,0.00
31-October-2018,101.35,101.35,101.35,101.35,101.285714285714285714,14,3,1418.00,14,100.00,0.00,0.00
30-October-2018,106.65,106.65,106.65,106.65,106.650000000000000000,20,2,2133.00,20,100.00,0.00,0.00
29-October-2018,112.25,112.25,112.25,112.25,112.250000000000000000,40,1,4490.00,40,100.00,0.00,0.00
26-October-2018,117.00,117.00,107.35,112.25,112.292134831460674157,89,5,9994.00,89,100.00,9.65,-4.75
24-October-2018,112.65,112.65,112.00,112.00,112.000000000000000000,6,2,672.00,6,100.00,0.65,-0.65
17-October-2018,107.30,107.30,102.00,107.30,105.333333333333333333,3,3,316.00,3,100.00,5.30,0.00
16-October-2018,107.30,107.30,107.30,107.30,107.000000000000000000,1,1,107.00,1,100.00,0.00,0.00
28-September-2018,102.60,102.60,102.60,102.60,102.555555555555555555,9,2,923.00,9,100.00,0.00,0.00
21-September-2018,100.00,100.00,98.00,98.00,98.914728682170542635,258,7,25520.00,258,100.00,2.00,-2.00
10-September-2018,99.00,99.00,99.00,99.00,99.000000000000000000,2,2,198.00,2,100.00,0.00,0.00
5-September-2018,94.75,94.75,94.75,94.75,94.000000000000000000,1,1,94.00,1,100.00,0.00,0.00
31-August-2018,90.25,90.25,90.25,90.25,90.000000000000000000,2,1,180.00,2,100.00,0.00,0.00
28-August-2018,95.00,95.00,95.00,95.00,95.000000000000000000,10,1,950.00,10,100.00,0.00,0.00
17-August-2018,104.95,104.95,99.75,99.75,100.056818181818181818,88,3,8805.00,88,100.00,5.20,-5.20
8-August-2018,105.00,105.00,105.00,105.00,105.000000000000000000,1,1,105.00,1,100.00,0.00,0.00
3-August-2018,100.00,110.40,100.00,100.00,100.904347826086956521,1150,3,116040.00,1150,100.00,10.40,0.00
20-July-2018,105.15,105.15,105.15,105.15,105.090909090909090909,11,2,1156.00,11,100.00,0.00,0.00
5-July-2018,110.35,110.35,105.20,105.25,105.518181818181818181,110,6,11607.00,110,100.00,5.15,-5.10
29-June-2018,116.10,116.10,110.35,110.35,112.888888888888888888,9,2,1016.00,9,100.00,5.75,-5.75
14-June-2018,120.00,120.00,116.10,116.10,116.134259259259259259,432,2,50170.00,432,100.00,3.90,-3.90
13-June-2018,122.15,122.15,118.45,122.15,121.680412371134020618,388,4,47212.00,388,100.00,3.70,0.00
12-June-2018,124.65,124.65,124.65,124.65,124.500000000000000000,6,1,747.00,6,100.00,0.00,0.00
7-June-2018,131.20,131.20,131.20,131.20,131.000000000000000000,1,1,131.00,1,100.00,0.00,0.00
6-June-2018,138.00,138.00,138.00,138.00,138.000000000000000000,346,1,47748.00,346,100.00,0.00,0.00
4-June-2018,138.00,150.00,138.00,138.00,149.852589641434262948,1004,7,150452.00,1004,100.00,12.00,0.00
1-June-2018,146.00,146.00,132.75,145.00,137.834699453551912568,732,22,100895.00,732,100.00,13.25,-1.00
31-May-2018,133.00,139.70,129.50,139.70,134.423742786479802143,1213,32,163056.00,1213,100.00,10.20,6.70
30-May-2018,147.00,147.00,133.05,133.05,146.833992094861660079,253,12,37149.00,253,100.00,13.95,-13.95
29-May-2018,140.00,140.00,140.00,140.00,140.000000000000000000,64,2,8960.00,64,100.00,0.00,0.00
24-May-2018,127.85,134.20,127.85,134.20,131.222222222222222222,126,4,16534.00,126,100.00,6.35,6.35
16-May-2018,127.85,127.85,127.85,127.85,127.846153846153846153,221,3,28254.00,221,100.00,0.00,0.00
11-May-2018,121.80,121.80,121.80,121.80,121.800000000000000000,95,1,11571.00,95,100.00,0.00,0.00
4-May-2018,116.00,116.00,116.00,116.00,116.000000000000000000,1,1,116.00,1,100.00,0.00,0.00
25-April-2018,121.50,121.50,121.50,121.50,121.500000000000000000,100,2,12150.00,100,100.00,0.00,0.00
19-April-2018,121.00,121.00,121.00,121.00,121.000000000000000000,1,1,121.00,1,100.00,0.00,0.00
17-April-2018,126.50,126.50,126.50,126.50,126.500000000000000000,30,1,3795.00,30,100.00,0.00,0.00
16-April-2018,122.00,122.00,120.50,120.50,121.000000000000000000,2,2,242.00,2,100.00,1.50,-1.50
11-April-2018,126.00,126.55,126.00,126.55,126.492227979274611398,193,2,24413.00,193,100.00,0.55,0.55
6-April-2018,132.00,132.00,132.00,132.00,132.000000000000000000,2,1,264.00,2,100.00,0.00,0.00
5-April-2018,135.00,135.00,135.00,135.00,135.000000000000000000,67,1,9045.00,67,100.00,0.00,0.00
3-April-2018,140.50,145.40,135.00,139.20,141.225806451612903225,93,7,13134.00,93,100.00,10.40,-1.30
27-March-2018,138.50,138.50,138.50,138.50,138.400000000000000000,5,1,692.00,5,100.00,0.00,0.00
23-March-2018,145.70,145.70,145.70,145.70,145.700000000000000000,80,1,11656.00,80,100.00,0.00,0.00
22-March-2018,138.80,138.80,138.80,138.80,138.800000000000000000,10,1,1388.00,10,100.00,0.00,0.00
21-March-2018,145.95,145.95,145.95,145.95,145.949122807017543859,570,5,83191.00,570,100.00,0.00,0.00
15-March-2018,139.00,139.00,139.00,139.00,139.000000000000000000,500,5,69500.00,500,100.00,0.00,0.00
8-March-2018,143.85,144.00,136.00,136.00,143.915983606557377049,488,9,70231.00,488,100.00,8.00,-7.85
7-March-2018,135.00,141.85,135.00,137.20,135.484536082474226804,97,7,13142.00,97,100.00,6.85,2.20
6-March-2018,135.15,145.70,135.15,135.65,135.619047619047619047,21,3,2848.00,21,100.00,10.55,0.50
5-March-2018,132.55,139.15,129.00,139.15,131.424369747899159663,238,9,31279.00,238,100.00,10.15,6.60
1-March-2018,131.95,145.40,131.95,132.55,134.138461538461538461,65,6,8719.00,65,100.00,13.45,0.60
