Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-October-2020,10.15,10.15,9.75,10.15,10.147880539499036608,2076,8,21067.00,2076,100.00,0.40,0.00
14-October-2020,8.79,9.70,8.79,9.70,9.227053140096618357,207,2,1910.00,207,100.00,0.91,0.91
13-October-2020,9.24,9.36,9.24,9.25,9.304193738924985233,1693,7,15752.00,1693,100.00,0.12,0.01
12-October-2020,9.73,9.73,9.71,9.72,9.715853658536585365,3280,4,31868.00,3280,100.00,0.02,-0.01
9-October-2020,10.20,11.18,10.12,10.22,10.177419354838709677,310,7,3155.00,310,100.00,1.06,0.02
8-October-2020,10.65,11.76,10.65,10.65,11.636363636363636363,22,4,256.00,22,100.00,1.11,0.00
6-October-2020,11.20,11.20,11.20,11.20,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
5-October-2020,10.70,10.70,10.70,10.70,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
1-October-2020,10.70,11.80,10.70,10.70,10.709765411893071467,1833,21,19631.00,1833,100.00,1.10,0.00
30-September-2020,11.80,11.80,11.25,11.25,11.256666666666666666,300,2,3377.00,300,100.00,0.55,-0.55
29-September-2020,11.25,11.25,11.25,11.25,11.248201438848920863,278,2,3127.00,278,100.00,0.00,0.00
28-September-2020,11.25,11.25,10.67,11.25,10.856415006947660954,2159,8,23439.00,2159,100.00,0.58,0.00
25-September-2020,11.23,11.23,10.19,11.23,11.190476190476190476,3696,8,41360.00,3696,100.00,1.04,0.00
24-September-2020,10.64,11.25,10.64,10.70,10.850671140939597315,1192,14,12934.00,1192,100.00,0.61,0.06
23-September-2020,11.22,11.22,10.75,11.20,11.179887299523190290,2307,10,25792.00,2307,100.00,0.47,-0.02
22-September-2020,10.69,10.69,10.69,10.69,10.690000000000000000,100,1,1069.00,100,100.00,0.00,0.00
21-September-2020,11.25,11.25,11.25,11.25,11.000000000000000000,1,1,11.00,1,100.00,0.00,0.00
18-September-2020,10.80,11.25,10.64,11.25,10.750806451612903225,1240,12,13331.00,1240,100.00,0.61,0.45
17-September-2020,11.25,11.25,11.19,11.19,11.235807860262008733,458,4,5146.00,458,100.00,0.06,-0.06
16-September-2020,11.74,12.50,11.74,11.77,11.757234726688102893,622,12,7313.00,622,100.00,0.76,0.03
15-September-2020,13.65,13.65,12.35,12.35,12.521276595744680851,94,6,1177.00,94,100.00,1.30,-1.30
14-September-2020,13.50,13.50,13.00,13.00,13.309734513274336283,452,4,6016.00,452,100.00,0.50,-0.50
8-September-2020,13.52,13.52,12.85,13.52,13.055172413793103448,290,3,3786.00,290,100.00,0.67,0.00
4-September-2020,13.84,13.84,13.38,13.52,13.583402489626556016,1205,9,16368.00,1205,100.00,0.46,-0.32
3-September-2020,13.19,13.19,13.19,13.19,13.190000000000000000,500,1,6595.00,500,100.00,0.00,0.00
2-September-2020,13.19,13.90,13.19,13.88,13.328947368421052631,228,7,3039.00,228,100.00,0.71,0.69
1-September-2020,13.50,14.10,13.50,13.88,13.502057613168724279,1944,8,26248.00,1944,100.00,0.60,0.38
31-August-2020,13.75,13.75,13.10,13.50,13.279538131041890440,3724,20,49453.00,3724,100.00,0.65,-0.25
28-August-2020,12.70,13.90,12.70,13.75,13.205250596658711217,2933,19,38731.00,2933,100.00,1.20,1.05
27-August-2020,13.85,13.90,12.60,13.30,12.977676882330684827,5286,28,68600.00,5286,100.00,1.30,-0.55
26-August-2020,14.25,14.25,13.10,13.25,13.502744871424443802,3461,20,46733.00,3461,100.00,1.15,-1.00
25-August-2020,14.30,15.00,13.60,13.60,13.628300330033003300,2424,11,33035.00,2424,100.00,1.40,-0.70
24-August-2020,14.30,14.30,13.05,14.30,13.835436648157496214,5943,20,82224.00,5943,100.00,1.25,0.00
21-August-2020,14.40,14.40,13.10,13.65,14.018825130415060104,4409,33,61809.00,4409,100.00,1.30,-0.75
20-August-2020,13.75,15.10,13.75,13.75,14.078821455552757491,3971,19,55907.00,3971,100.00,1.35,0.00
19-August-2020,14.45,14.45,13.15,14.45,13.972890416189385261,5238,35,73190.00,5238,100.00,1.30,0.00
18-August-2020,14.05,14.05,12.75,13.80,12.814896607107006625,9962,41,127662.00,9962,100.00,1.30,-0.25
17-August-2020,14.70,14.70,13.30,13.40,13.740303541315345699,3558,29,48888.00,3558,100.00,1.40,-1.30
14-August-2020,14.70,14.70,14.00,14.00,14.052061640982923781,2401,12,33739.00,2401,100.00,0.70,-0.70
13-August-2020,15.45,15.45,14.70,14.70,14.750855578370978781,1461,6,21551.00,1461,100.00,0.75,-0.75
12-August-2020,15.45,15.45,15.45,15.45,15.449851042701092353,1007,5,15558.00,1007,100.00,0.00,0.00
11-August-2020,15.45,16.20,15.45,15.45,15.452008928571428571,1792,10,27690.00,1792,100.00,0.75,0.00
10-August-2020,16.25,16.25,16.25,16.25,16.247663551401869158,214,4,3477.00,214,100.00,0.00,0.00
7-August-2020,17.95,17.95,17.10,17.10,17.173913043478260869,1150,5,19750.00,1150,100.00,0.85,-0.85
6-August-2020,17.95,17.95,17.95,17.95,17.948000000000000000,250,1,4487.00,250,100.00,0.00,0.00
4-August-2020,18.85,18.85,18.85,18.85,18.000000000000000000,1,1,18.00,1,100.00,0.00,0.00
3-August-2020,20.75,20.75,18.85,18.85,19.666666666666666666,36,7,708.00,36,100.00,1.90,-1.90
29-July-2020,20.80,20.80,19.80,19.80,20.466666666666666666,15,2,307.00,15,100.00,1.00,-1.00
27-July-2020,20.80,20.80,20.80,20.80,20.000000000000000000,1,1,20.00,1,100.00,0.00,0.00
24-July-2020,21.85,23.00,21.85,21.85,21.897777777777777777,225,6,4927.00,225,100.00,1.15,0.00
23-July-2020,24.05,24.05,23.00,23.00,24.037383177570093457,107,5,2572.00,107,100.00,1.05,-1.05
22-July-2020,26.50,26.50,24.05,24.05,25.200000000000000000,10,2,252.00,10,100.00,2.45,-2.45
21-July-2020,25.30,25.30,25.30,25.30,25.000000000000000000,1,1,25.00,1,100.00,0.00,0.00
1-June-2020,26.60,26.60,26.60,26.60,26.600000000000000000,20,2,532.00,20,100.00,0.00,0.00
18-May-2020,28.00,28.00,28.00,28.00,28.000000000000000000,16,4,448.00,16,100.00,0.00,0.00
15-May-2020,26.75,26.75,26.75,26.75,26.714285714285714285,7,2,187.00,7,100.00,0.00,0.00
14-May-2020,25.50,25.50,25.50,25.50,25.500000000000000000,4,1,102.00,4,100.00,0.00,0.00
12-May-2020,24.40,24.40,24.40,24.40,24.333333333333333333,3,1,73.00,3,100.00,0.00,0.00
30-April-2020,25.00,25.00,23.25,23.25,23.615384615384615384,13,2,307.00,13,100.00,1.75,-1.75
29-April-2020,24.45,24.45,24.45,24.45,24.250000000000000000,4,2,97.00,4,100.00,0.00,0.00
28-April-2020,24.45,24.45,24.45,24.45,24.333333333333333333,3,1,73.00,3,100.00,0.00,0.00
23-April-2020,23.30,23.30,23.30,23.30,23.285714285714285714,7,2,163.00,7,100.00,0.00,0.00
22-April-2020,24.50,24.50,24.50,24.50,24.500000000000000000,2,1,49.00,2,100.00,0.00,0.00
21-April-2020,24.60,24.60,24.60,24.60,24.500000000000000000,2,1,49.00,2,100.00,0.00,0.00
20-April-2020,23.50,23.50,23.50,23.50,23.333333333333333333,3,2,70.00,3,100.00,0.00,0.00
17-April-2020,22.40,22.40,22.40,22.40,22.333333333333333333,3,1,67.00,3,100.00,0.00,0.00
16-April-2020,21.40,21.40,21.40,21.40,21.333333333333333333,3,1,64.00,3,100.00,0.00,0.00
15-April-2020,20.40,20.40,20.40,20.40,20.333333333333333333,3,1,61.00,3,100.00,0.00,0.00
13-April-2020,19.60,19.60,19.50,19.50,19.500000000000000000,6,2,117.00,6,100.00,0.10,-0.10
9-April-2020,18.70,18.70,18.70,18.70,18.690909090909090909,55,4,1028.00,55,100.00,0.00,0.00
1-April-2020,17.00,17.85,17.00,17.85,17.000000000000000000,11,2,187.00,11,100.00,0.85,0.85
20-March-2020,17.00,17.00,17.00,17.00,17.000000000000000000,1,1,17.00,1,100.00,0.00,0.00
17-March-2020,17.15,17.15,17.15,17.15,17.000000000000000000,3,1,51.00,3,100.00,0.00,0.00
13-March-2020,16.30,17.15,16.30,16.35,16.333333333333333333,105,2,1715.00,105,100.00,0.85,0.05
12-March-2020,18.95,18.95,17.15,17.15,17.225000000000000000,120,5,2067.00,120,100.00,1.80,-1.80
11-March-2020,18.05,18.05,18.05,18.05,18.045454545454545454,22,4,397.00,22,100.00,0.00,0.00
9-March-2020,19.00,19.00,19.00,19.00,19.000000000000000000,11,2,209.00,11,100.00,0.00,0.00
6-March-2020,22.05,22.05,19.95,20.00,20.079611650485436893,515,10,10341.00,515,100.00,2.10,-2.05
5-March-2020,23.20,23.20,21.00,21.00,22.833333333333333333,6,2,137.00,6,100.00,2.20,-2.20
3-March-2020,22.10,22.10,22.10,22.10,22.100000000000000000,10,1,221.00,10,100.00,0.00,0.00
2-March-2020,23.25,23.25,23.25,23.25,23.250000000000000000,300,1,6975.00,300,100.00,0.00,0.00
26-February-2020,24.45,24.45,24.45,24.45,24.400000000000000000,5,1,122.00,5,100.00,0.00,0.00
20-February-2020,23.30,23.30,23.30,23.30,23.250000000000000000,12,3,279.00,12,100.00,0.00,0.00
14-February-2020,24.50,24.50,24.50,24.50,24.466666666666666666,15,3,367.00,15,100.00,0.00,0.00
13-February-2020,24.00,24.00,24.00,24.00,24.000000000000000000,10,1,240.00,10,100.00,0.00,0.00
12-February-2020,24.50,24.50,24.45,24.45,24.478260869565217391,23,4,563.00,23,100.00,0.05,-0.05
4-February-2020,24.50,24.50,24.45,24.45,24.466666666666666666,15,3,367.00,15,100.00,0.05,-0.05
3-February-2020,24.45,24.45,24.35,24.35,24.352941176470588235,17,2,414.00,17,100.00,0.10,-0.10
1-February-2020,24.65,24.65,22.40,24.50,22.889473684210526315,380,25,8698.00,380,100.00,2.25,-0.15
31-January-2020,24.10,25.20,22.80,23.50,24.469982733430734493,15058,33,368469.00,15058,100.00,2.40,-0.60
30-January-2020,24.15,24.15,24.00,24.00,24.043478260869565217,23,5,553.00,23,100.00,0.15,-0.15
29-January-2020,23.00,23.30,23.00,23.00,23.000000000000000000,51,7,1173.00,51,100.00,0.30,0.00
28-January-2020,22.30,22.30,21.40,22.30,22.230845771144278606,1005,6,22342.00,1005,100.00,0.90,0.00
27-January-2020,21.00,21.30,20.50,21.25,21.228800000000000000,625,9,13268.00,625,100.00,0.80,0.25
24-January-2020,21.45,21.45,21.00,21.30,21.088888888888888888,135,7,2847.00,135,100.00,0.45,-0.15
23-January-2020,21.50,21.50,20.45,20.45,20.576271186440677966,59,3,1214.00,59,100.00,1.05,-1.05
22-January-2020,20.00,21.00,20.00,20.50,20.217877094972067039,179,8,3619.00,179,100.00,1.00,0.50
21-January-2020,20.00,21.20,19.20,20.00,20.019323671497584541,207,11,4144.00,207,100.00,2.00,0.00
20-January-2020,20.50,20.50,19.80,20.20,19.939393939393939393,66,4,1316.00,66,100.00,0.70,-0.30
17-January-2020,20.50,20.50,20.50,20.50,20.400000000000000000,5,1,102.00,5,100.00,0.00,0.00
16-January-2020,21.35,21.35,19.35,19.95,19.444903581267217630,4356,43,84702.00,4356,100.00,2.00,-1.40
15-January-2020,20.40,20.40,20.35,20.35,20.396153846153846153,260,11,5303.00,260,100.00,0.05,-0.05
14-January-2020,19.50,19.50,19.00,19.45,19.077685950413223140,605,6,11542.00,605,100.00,0.50,-0.05
13-January-2020,18.70,18.70,17.10,18.65,18.619017632241813602,1588,19,29567.00,1588,100.00,1.60,-0.05
10-January-2020,17.85,17.85,17.85,17.85,17.850000000000000000,300,2,5355.00,300,100.00,0.00,0.00
9-January-2020,17.45,17.45,17.00,17.00,17.402874132804757185,2018,11,35119.00,2018,100.00,0.45,-0.45
8-January-2020,18.20,18.20,16.60,16.65,16.634740259740259740,616,7,10247.00,616,100.00,1.60,-1.55
7-January-2020,19.00,19.00,17.30,17.35,17.358959864330130016,1769,18,30708.00,1769,100.00,1.70,-1.65
6-January-2020,18.10,18.15,16.50,18.15,16.614285714285714285,210,4,3489.00,210,100.00,1.65,0.05
3-January-2020,17.30,17.30,17.30,17.30,17.300000000000000000,1050,7,18165.00,1050,100.00,0.00,0.00
2-January-2020,18.20,18.20,18.20,18.20,18.200000000000000000,25,1,455.00,25,100.00,0.00,0.00
1-January-2020,17.25,18.90,17.25,17.35,17.325886990801576872,761,13,13185.00,761,100.00,1.65,0.10
31-December-2019,18.20,18.20,18.15,18.15,18.155555555555555555,135,5,2451.00,135,100.00,0.05,-0.05
30-December-2019,16.00,17.40,15.80,17.35,16.781266172158012765,5797,30,97281.00,5797,100.00,1.60,1.35
27-December-2019,16.60,16.60,16.60,16.60,16.600000000000000000,5,1,83.00,5,100.00,0.00,0.00
26-December-2019,15.85,16.35,15.85,15.85,15.863360881542699724,1815,10,28792.00,1815,100.00,0.50,0.00
24-December-2019,16.65,16.65,16.65,16.65,16.646511627906976744,215,4,3579.00,215,100.00,0.00,0.00
23-December-2019,17.50,17.50,17.50,17.50,17.500000000000000000,20,2,350.00,20,100.00,0.00,0.00
19-December-2019,17.75,18.10,17.70,18.10,17.812500000000000000,16,4,285.00,16,100.00,0.40,0.35
18-December-2019,18.55,18.55,17.25,17.25,18.193181818181818181,176,5,3202.00,176,100.00,1.30,-1.30
17-December-2019,18.55,18.55,17.75,17.75,18.100000000000000000,10,2,181.00,10,100.00,0.80,-0.80
12-December-2019,17.80,17.80,17.75,17.75,17.700000000000000000,10,2,177.00,10,100.00,0.05,-0.05
11-December-2019,17.50,17.50,17.00,17.00,17.080000000000000000,175,8,2989.00,175,100.00,0.50,-0.50
10-December-2019,16.80,16.80,16.80,16.80,16.800000000000000000,5,1,84.00,5,100.00,0.00,0.00
9-December-2019,17.00,17.00,16.80,16.80,16.962365591397849462,372,4,6310.00,372,100.00,0.20,-0.20
6-December-2019,16.20,16.25,16.20,16.25,16.241666666666666666,120,5,1949.00,115,95.83,0.05,0.05
5-December-2019,16.35,16.35,15.50,15.50,16.116666666666666666,180,4,2901.00,180,100.00,0.85,-0.85
4-December-2019,16.40,16.40,15.60,15.60,15.637362637362637362,91,4,1423.00,91,100.00,0.80,-0.80
3-December-2019,17.30,17.30,15.70,15.70,15.783861671469740634,1735,10,27385.00,1735,100.00,1.60,-1.60
2-December-2019,17.30,17.30,16.50,16.50,16.595092024539877300,326,5,5410.00,326,100.00,0.80,-0.80
29-November-2019,17.30,17.30,16.50,16.50,16.811032222829055161,1831,19,30781.00,1831,100.00,0.80,-0.80
28-November-2019,16.50,16.53,16.00,16.53,16.463494369778423537,2753,12,45324.00,2753,100.00,0.53,0.03
27-November-2019,15.70,15.75,14.25,15.75,14.814330218068535825,1605,9,23777.00,1605,100.00,1.50,0.05
26-November-2019,15.00,15.00,15.00,15.00,15.000000000000000000,10,1,150.00,10,100.00,0.00,0.00
25-November-2019,14.30,14.30,14.30,14.30,14.300000000000000000,10,1,143.00,10,100.00,0.00,0.00
22-November-2019,13.65,13.65,13.65,13.65,13.600000000000000000,5,1,68.00,5,100.00,0.00,0.00
21-November-2019,13.00,13.00,13.00,13.00,13.000000000000000000,510,5,6630.00,510,100.00,0.00,0.00
20-November-2019,12.50,12.50,12.00,12.40,12.262000000000000000,500,6,6131.00,500,100.00,0.50,-0.10
19-November-2019,12.00,12.00,12.00,12.00,12.000000000000000000,40,2,480.00,40,100.00,0.00,0.00
18-November-2019,11.55,11.55,11.55,11.55,11.544444444444444444,90,1,1039.00,90,100.00,0.00,0.00
15-November-2019,11.00,11.00,11.00,11.00,11.000000000000000000,100,2,1100.00,100,100.00,0.00,0.00
13-November-2019,11.16,11.16,10.50,10.50,10.534328358208955223,1005,8,10587.00,1005,100.00,0.66,-0.66
11-November-2019,10.50,10.90,10.50,10.63,10.506591337099811676,531,5,5579.00,531,100.00,0.40,0.13
8-November-2019,10.50,10.50,10.10,10.50,10.228887134964483030,1267,6,12960.00,1267,100.00,0.40,0.00
7-November-2019,10.00,10.05,10.00,10.00,10.037535410764872521,1412,8,14173.00,1412,100.00,0.05,0.00
6-November-2019,9.58,9.58,9.58,9.58,9.400000000000000000,5,1,47.00,5,100.00,0.00,0.00
5-November-2019,9.13,9.13,9.13,9.13,9.130000000000000000,500,2,4565.00,500,100.00,0.00,0.00
4-November-2019,8.70,8.70,8.70,8.70,8.700000000000000000,900,2,7830.00,900,100.00,0.00,0.00
1-November-2019,7.51,8.29,7.51,8.29,7.745027124773960216,553,6,4283.00,553,100.00,0.78,0.78
31-October-2019,8.00,8.00,7.80,7.90,7.870723256821134690,4618,18,36347.00,4618,100.00,0.20,-0.10
30-October-2019,8.15,8.20,8.15,8.20,8.194096601073345259,1118,5,9161.00,1118,100.00,0.05,0.05
29-October-2019,8.55,8.55,8.55,8.55,8.542857142857142857,105,3,897.00,105,100.00,0.00,0.00
27-October-2019,9.00,9.00,9.00,9.00,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
25-October-2019,9.00,9.55,9.00,9.00,9.017821782178217821,1515,6,13662.00,1515,100.00,0.55,0.00
24-October-2019,9.55,9.55,9.10,9.10,9.137702441889737350,11917,16,108894.00,11917,100.00,0.45,-0.45
23-October-2019,9.55,9.55,9.55,9.55,9.547619047619047619,210,3,2005.00,210,100.00,0.00,0.00
22-October-2019,10.05,10.05,10.05,10.05,10.048262548262548262,518,5,5205.00,518,100.00,0.00,0.00
18-October-2019,10.55,10.55,10.55,10.55,10.549532710280373831,535,11,5644.00,535,100.00,0.00,0.00
17-October-2019,11.40,11.40,11.10,11.10,11.111111111111111111,108,4,1200.00,108,100.00,0.30,-0.30
16-October-2019,12.00,12.00,11.40,11.65,11.680319680319680319,1001,7,11692.00,1001,100.00,0.60,-0.35
15-October-2019,12.00,12.00,12.00,12.00,12.000000000000000000,225,5,2700.00,225,100.00,0.00,0.00
14-October-2019,11.80,12.60,11.45,12.60,11.466410748560460652,521,7,5974.00,521,100.00,1.15,0.80
11-October-2019,12.05,12.05,12.05,12.05,12.048611111111111111,576,4,6940.00,576,100.00,0.00,0.00
10-October-2019,12.65,13.30,12.65,12.65,12.665853658536585365,410,3,5193.00,410,100.00,0.65,0.00
9-October-2019,13.30,13.30,13.30,13.30,13.297777777777777777,225,4,2992.00,225,100.00,0.00,0.00
7-October-2019,14.00,14.60,14.00,14.00,14.012931034482758620,232,8,3251.00,232,100.00,0.60,0.00
4-October-2019,14.70,15.90,14.70,14.70,14.803030303030303030,66,5,977.00,66,100.00,1.20,0.00
3-October-2019,15.30,16.00,15.00,15.40,15.365853658536585365,41,6,630.00,41,100.00,1.00,0.10
1-October-2019,16.90,16.90,15.30,15.30,15.767857142857142857,56,3,883.00,56,100.00,1.60,-1.60
27-September-2019,16.10,16.10,16.10,16.10,16.000000000000000000,1,1,16.00,1,100.00,0.00,0.00
24-September-2019,14.60,16.10,14.60,16.10,14.610572259941804073,2062,5,30127.00,2062,100.00,1.50,1.50
23-September-2019,16.15,16.15,15.35,15.35,16.145436955820702999,3101,8,50067.00,3101,100.00,0.80,-0.80
20-September-2019,16.50,16.50,16.15,16.15,16.487804878048780487,205,2,3380.00,205,100.00,0.35,-0.35
19-September-2019,16.95,16.95,16.95,16.95,16.941176470588235294,17,2,288.00,17,100.00,0.00,0.00
18-September-2019,17.75,17.80,17.30,17.80,17.300330033003300330,2727,5,47178.00,2727,100.00,0.50,0.05
17-September-2019,17.80,17.80,17.80,17.80,17.800000000000000000,555,4,9879.00,555,100.00,0.00,0.00
16-September-2019,18.70,18.70,18.70,18.70,18.666666666666666666,3,1,56.00,3,100.00,0.00,0.00
13-September-2019,17.90,17.90,17.90,17.90,17.900000000000000000,10,2,179.00,10,100.00,0.00,0.00
12-September-2019,18.80,18.80,17.10,17.10,18.365333333333333333,375,18,6887.00,375,100.00,1.70,-1.70
11-September-2019,18.00,18.00,17.15,17.95,17.307692307692307692,26,4,450.00,26,100.00,0.85,-0.05
9-September-2019,17.45,17.45,17.15,17.15,17.162162162162162162,222,10,3810.00,222,100.00,0.30,-0.30
6-September-2019,16.85,16.85,16.65,16.65,16.794520547945205479,219,9,3678.00,219,100.00,0.20,-0.20
5-September-2019,16.05,16.05,16.05,16.05,16.049751243781094527,201,2,3226.00,201,100.00,0.00,0.00
4-September-2019,16.85,17.65,16.85,16.85,16.947368421052631578,19,4,322.00,19,100.00,0.80,0.00
3-September-2019,17.80,17.80,17.70,17.70,17.666666666666666666,9,3,159.00,9,100.00,0.10,-0.10
30-August-2019,17.10,17.10,17.00,17.00,17.000000000000000000,13,3,221.00,13,100.00,0.10,-0.10
29-August-2019,16.50,16.50,15.00,16.30,15.357142857142857142,70,8,1075.00,70,100.00,1.50,-0.20
28-August-2019,14.45,15.75,14.45,15.75,14.451219512195121951,984,2,14220.00,984,100.00,1.30,1.30
27-August-2019,15.00,15.00,15.00,15.00,15.000000000000000000,80,1,1200.00,80,100.00,0.00,0.00
23-August-2019,17.35,17.35,15.75,15.75,15.754344391785150078,10128,17,159560.00,10128,100.00,1.60,-1.60
22-August-2019,18.00,18.00,16.55,16.55,16.622641509433962264,53,2,881.00,53,100.00,1.45,-1.45
21-August-2019,19.15,19.15,17.40,17.40,18.965584289325296519,5143,22,97540.00,5143,100.00,1.75,-1.75
20-August-2019,19.50,19.50,18.25,18.25,18.369839200347674923,9204,16,169076.00,9204,100.00,1.25,-1.25
