Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-November-2020,123.00,124.10,120.00,120.35,121.103310502283105022,7008,292,848692.00,4504,64.27,4.10,-2.65
3-November-2020,123.60,124.00,121.85,122.05,122.786631944444444444,5760,281,707251.00,1781,30.92,2.15,-1.55
2-November-2020,130.50,130.50,121.00,121.80,123.009107348778697976,76312,2441,9387071.00,32335,42.37,9.50,-8.70
30-October-2020,128.50,130.15,126.80,129.55,128.610308029970483614,13213,648,1699328.00,5753,43.54,3.35,1.05
29-October-2020,123.90,134.10,121.35,127.75,126.784025787965616045,22336,582,2831848.00,14123,63.23,12.75,3.85
28-October-2020,122.25,126.40,121.55,122.65,123.310956364911577576,59883,2067,7384230.00,22017,36.77,4.85,0.40
27-October-2020,121.75,125.00,120.75,121.65,123.405020415738678544,21552,762,2659625.00,9906,45.96,4.25,-0.10
26-October-2020,122.00,127.45,121.75,122.30,124.318431886909316136,27447,940,3412168.00,14792,53.89,5.70,0.30
23-October-2020,131.35,133.50,126.65,127.80,130.208631211857018308,11470,592,1493493.00,8114,70.74,6.85,-3.55
22-October-2020,124.00,133.90,123.45,131.75,130.388992986776594036,18679,589,2435536.00,8358,44.75,10.45,7.75
21-October-2020,126.05,129.25,123.80,126.25,126.414706800192913274,35249,1126,4455992.00,19622,55.67,5.45,0.20
20-October-2020,128.00,128.00,124.10,126.40,125.953661949930026434,12862,500,1620016.00,5763,44.81,3.90,-1.60
19-October-2020,131.00,135.75,126.30,127.50,130.981283552952659834,40980,1293,5367613.00,16517,40.30,9.45,-3.50
16-October-2020,121.65,129.95,121.20,128.40,125.630412399067902238,55359,2001,6954774.00,40283,72.77,8.75,6.75
15-October-2020,126.00,127.15,118.10,121.00,124.360908503369956606,21662,502,2693906.00,8189,37.80,9.05,-5.00
14-October-2020,125.00,127.95,121.90,126.10,125.045580206760367057,86090,1809,10765174.00,23835,27.69,6.05,1.10
13-October-2020,116.45,124.90,116.00,122.90,121.254587096270463003,38423,1539,4658965.00,23981,62.41,8.90,6.45
12-October-2020,117.20,122.50,115.55,116.35,120.182610387084224858,25705,677,3089294.00,13608,52.94,6.95,-0.85
9-October-2020,121.00,121.00,119.00,119.20,119.663085822216975563,8471,217,1013666.00,4990,58.91,2.00,-1.80
8-October-2020,119.50,120.30,118.95,119.25,119.497684021068791191,37781,859,4514742.00,24812,65.67,1.35,-0.25
7-October-2020,121.00,121.00,117.75,118.25,118.299544890359950351,16919,589,2001510.00,12841,75.90,3.25,-2.75
6-October-2020,118.00,119.50,116.40,118.40,118.340580693304389118,29482,721,3488917.00,18751,63.60,3.10,0.40
5-October-2020,114.45,119.45,114.45,116.75,116.029746123563910982,647244,687,75099557.00,7688,1.19,5.00,2.30
1-October-2020,117.90,122.75,116.10,117.60,119.664839626471782379,39408,1156,4715752.00,13115,33.28,6.65,-0.30
30-September-2020,116.75,119.45,115.75,118.20,117.046961325966850828,11222,337,1313501.00,4091,36.46,3.70,1.45
29-September-2020,116.75,117.85,115.00,115.85,115.771958899569108385,6034,217,698568.00,2611,43.27,2.85,-0.90
28-September-2020,117.85,119.70,115.00,115.85,117.622425399377072239,19906,937,2341392.00,5785,29.06,4.70,-2.00
25-September-2020,114.85,121.30,112.50,117.75,117.388669019859521517,28047,771,3292400.00,7057,25.16,8.80,2.90
24-September-2020,110.20,114.30,109.70,112.40,112.383182060864922584,18730,822,2104937.00,11358,60.64,4.60,2.20
23-September-2020,110.40,116.40,108.50,114.95,112.576289953495238798,27094,797,3050142.00,10286,37.96,7.90,4.55
22-September-2020,116.90,116.90,107.10,108.20,109.815161441272812353,25644,890,2816100.00,12859,50.14,9.80,-8.70
21-September-2020,119.35,120.15,112.00,114.25,118.194665055248618784,11584,275,1369167.00,7780,67.16,8.15,-5.10
18-September-2020,117.00,121.00,117.00,118.80,119.257846167730872498,44321,1732,5285627.00,20840,47.02,4.00,1.80
17-September-2020,116.40,120.20,115.10,116.00,117.478041345146232256,10497,322,1233167.00,3639,34.67,5.10,-0.40
16-September-2020,117.25,119.15,115.55,116.85,116.642698295033358042,12141,472,1416159.00,5390,44.40,3.60,-0.40
15-September-2020,117.00,119.85,117.00,118.40,118.606107016368335407,31341,966,3717234.00,18437,58.83,2.85,1.40
14-September-2020,113.40,118.50,112.60,116.80,116.657057057057057057,23310,669,2719276.00,10839,46.50,5.90,3.40
11-September-2020,113.00,114.55,110.70,111.40,112.257260799056464691,6783,210,761441.00,2819,41.56,3.85,-1.60
10-September-2020,116.05,116.30,111.80,112.75,113.649580950718058404,91636,1191,10414393.00,40479,44.17,4.50,-3.30
9-September-2020,112.10,115.55,110.10,114.45,113.307557487380818844,14264,379,1616219.00,5124,35.92,5.45,2.35
8-September-2020,114.90,118.00,113.45,115.00,115.957075557532501668,49459,1083,5735121.00,15196,30.72,4.55,0.10
7-September-2020,113.50,116.25,111.45,114.30,114.381881881881881881,7992,358,914140.00,3052,38.19,4.80,0.80
4-September-2020,106.50,114.35,106.50,112.30,111.619934164373212454,18531,556,2068429.00,11210,60.49,7.85,5.80
3-September-2020,113.75,115.25,112.25,114.20,113.792321279167054011,10757,286,1224064.00,3550,33.00,3.00,0.45
2-September-2020,113.60,116.50,111.60,112.45,113.699101944142899437,10133,356,1152113.00,3264,32.21,4.90,-1.15
1-September-2020,107.10,115.25,107.10,114.95,112.272930336451207594,14326,489,1608422.00,3533,24.66,8.15,7.85
31-August-2020,117.50,118.95,105.70,107.30,112.394075499946529782,65457,1724,7356979.00,31326,47.86,13.25,-10.20
28-August-2020,115.00,117.70,115.00,116.00,116.637458337813138372,9301,331,1084845.00,3009,32.35,2.70,1.00
27-August-2020,118.00,119.10,116.10,116.40,116.879374244138415323,25633,654,2995969.00,12124,47.30,3.00,-1.60
26-August-2020,120.50,122.30,117.75,118.50,119.175559303977272727,22528,831,2684787.00,12262,54.43,4.55,-2.00
25-August-2020,122.00,124.00,116.60,121.55,119.007770566173333033,44527,770,5299059.00,14349,32.23,7.40,-0.45
24-August-2020,115.15,123.55,114.70,119.85,120.162068457978314553,61147,1346,7347550.00,17822,29.15,8.85,4.70
21-August-2020,116.60,119.65,114.85,115.55,116.738921754660118316,35836,1009,4183456.00,16293,45.47,4.80,-1.05
20-August-2020,118.70,119.50,115.00,115.35,117.078257956448911222,29850,884,3494786.00,11048,37.01,4.50,-3.35
19-August-2020,123.05,124.10,118.60,119.50,120.497179631813753140,39002,1032,4699631.00,9657,24.76,5.50,-3.55
18-August-2020,130.00,130.90,121.80,123.05,125.033276582572357220,161525,3933,20196000.00,48917,30.28,9.10,-6.95
17-August-2020,111.70,131.10,104.70,128.70,121.358300768939871423,277655,5536,33695739.00,49916,17.98,26.40,17.00
14-August-2020,98.00,112.00,98.00,109.25,107.184139193717398063,434215,8507,46540961.00,196490,45.25,14.00,11.25
13-August-2020,95.95,96.00,92.60,94.10,94.686306160882432068,18585,331,1759745.00,9433,50.76,3.40,-1.85
12-August-2020,94.20,96.55,91.50,95.75,94.432144113164784494,51182,720,4833226.00,26683,52.13,5.05,1.55
11-August-2020,88.20,93.10,87.40,92.15,89.877567220989639520,98258,1294,8831190.00,72308,73.59,5.70,3.95
10-August-2020,88.50,89.50,87.80,89.00,88.604368297148835992,15292,270,1354938.00,7364,48.16,1.70,0.50
7-August-2020,89.00,89.00,86.90,87.10,87.750664214183527488,14679,308,1288092.00,6576,44.80,2.10,-1.90
6-August-2020,89.10,89.25,87.20,87.65,88.363956639566395663,22140,368,1956378.00,14888,67.24,2.05,-1.45
5-August-2020,92.95,92.95,88.25,88.65,89.176921408430337647,13831,267,1233406.00,6813,49.26,4.70,-4.30
4-August-2020,89.10,93.60,87.80,89.25,90.872308750718982259,88667,1449,8057375.00,31601,35.64,5.80,0.15
3-August-2020,90.50,91.55,88.25,88.65,89.908589874813006849,12701,315,1141929.00,3413,26.87,3.30,-1.85
31-July-2020,86.55,91.85,86.05,90.30,89.310142916271029630,82146,1286,7336471.00,49277,59.99,5.80,3.75
30-July-2020,89.85,90.30,85.50,86.00,88.405123989587614741,21897,735,1935807.00,6507,29.72,4.80,-3.85
29-July-2020,93.65,93.65,87.30,87.90,88.108096755861932646,40473,767,3565999.00,9701,23.97,6.35,-5.75
28-July-2020,90.00,92.40,89.15,89.70,90.633376944323302805,27516,589,2493868.00,16030,58.26,3.25,-0.30
27-July-2020,96.25,96.25,90.35,91.10,92.633604643826108902,15849,422,1468150.00,8125,51.26,5.90,-5.15
24-July-2020,96.20,99.75,93.90,97.25,97.110179023338644671,64014,1197,6216411.00,17795,27.80,5.85,1.05
23-July-2020,98.10,98.10,94.50,95.30,96.751830879577198942,13245,297,1281478.00,9507,71.78,3.60,-2.80
22-July-2020,98.45,98.60,95.70,97.60,96.897826086956521739,17480,626,1693774.00,7518,43.01,2.90,-0.85
21-July-2020,96.00,98.70,95.30,97.80,97.255203647051766540,33342,745,3242683.00,14795,44.37,3.40,1.80
20-July-2020,95.60,95.60,94.30,95.00,94.947887575019311902,16829,286,1597878.00,8478,50.38,1.30,-0.60
17-July-2020,96.00,96.00,92.30,94.70,94.168594340350065540,25938,755,2442545.00,15482,59.69,3.70,-1.30
16-July-2020,93.75,93.75,90.10,93.05,91.715942557002762850,32937,908,3020848.00,14879,45.17,3.65,-0.70
15-July-2020,93.60,96.15,92.15,92.55,93.955434128734710246,39896,836,3748446.00,19442,48.73,4.00,-1.05
14-July-2020,96.10,96.10,91.95,92.85,93.229802660270388137,36688,844,3420415.00,12695,34.60,4.15,-3.25
13-July-2020,92.55,99.00,91.60,96.05,96.096539940196497223,114709,2375,11023138.00,33677,29.36,7.40,3.50
10-July-2020,91.75,92.85,90.55,91.85,92.084181361377749885,1413377,1759,130149664.00,1385708,98.04,2.30,0.10
9-July-2020,93.50,95.65,90.70,91.65,93.643956484684413696,39894,1209,3735832.00,11477,28.77,4.95,-1.85
8-July-2020,88.20,94.00,87.05,92.70,91.210613693611174719,122276,2797,11152869.00,63899,52.26,6.95,4.50
7-July-2020,88.25,91.40,87.70,88.50,89.986825715190541539,47365,1047,4262226.00,28319,59.79,3.70,0.25
6-July-2020,90.00,90.00,88.10,89.15,89.161201015128044560,30341,520,2705240.00,12471,41.10,1.90,-0.85
3-July-2020,90.05,90.20,88.75,89.05,89.259594324350061898,10501,240,937315.00,5833,55.55,1.45,-1.00
2-July-2020,90.10,91.25,88.70,90.05,90.267039085270159180,53524,1615,4831453.00,35392,66.12,2.55,-0.05
1-July-2020,87.00,90.50,85.75,89.85,88.228885473740478417,29932,705,2640867.00,13348,44.59,4.75,2.85
30-June-2020,87.00,89.20,86.60,87.75,87.475243274184315970,13976,249,1222554.00,7957,56.93,2.60,0.75
29-June-2020,88.55,89.40,86.15,86.70,87.172403604668340966,20307,590,1770210.00,12068,59.43,3.25,-1.85
26-June-2020,92.70,92.70,88.55,89.95,90.232459202373680076,91672,1666,8271790.00,57430,62.65,4.15,-2.75
25-June-2020,84.50,92.00,84.50,91.10,89.828331572485080380,70042,1270,6291756.00,38530,55.01,7.50,6.60
24-June-2020,84.65,89.40,84.65,85.75,87.814110756399045899,193271,3844,16971921.00,104686,54.17,4.75,1.10
23-June-2020,84.00,86.20,82.50,84.65,85.058386262998657556,49909,988,4245179.00,24830,49.75,3.70,0.65
22-June-2020,83.05,83.55,82.10,82.90,83.113920000000000000,9375,236,779193.00,5934,63.30,1.45,-0.15
19-June-2020,84.60,86.75,81.90,82.30,84.197759731167740128,35710,895,3006702.00,12278,34.38,4.85,-2.30
18-June-2020,80.50,84.50,79.60,82.80,82.231800591157022275,65634,1656,5397202.00,33550,51.12,4.90,2.30
17-June-2020,81.75,82.00,79.30,80.65,80.706216464446270604,41374,1357,3339139.00,22754,55.00,2.70,-1.10
16-June-2020,84.50,84.50,80.25,80.95,82.201149425287356321,31146,611,2560237.00,13731,44.09,4.25,-3.55
15-June-2020,88.90,88.90,82.25,83.00,84.447814529132348455,22947,698,1937824.00,12415,54.10,6.65,-5.90
12-June-2020,82.60,88.25,80.95,85.55,86.179439524798658941,54882,1090,4729700.00,13843,25.22,7.30,2.95
11-June-2020,85.55,87.25,85.00,86.95,86.515240796321282044,36317,663,3141974.00,17391,47.89,2.25,1.40
10-June-2020,85.65,87.30,84.45,84.80,85.596743612122671321,33227,636,2844123.00,15555,46.81,2.85,-0.85
9-June-2020,86.00,86.05,83.85,84.75,85.040893457802638043,26459,417,2250097.00,12474,47.14,2.20,-1.25
8-June-2020,89.00,89.00,84.25,85.10,86.500045568235901694,98753,1899,8542139.00,19513,19.76,4.75,-3.90
5-June-2020,88.30,88.30,85.00,86.00,86.281191604603926878,73850,1382,6371866.00,19973,27.05,3.30,-2.30
4-June-2020,91.00,91.65,83.75,84.85,88.456629093249076330,138307,3589,12234171.00,40200,29.07,7.90,-6.15
3-June-2020,94.75,94.75,90.00,90.75,92.612441971193905487,134416,2522,12448594.00,12478,9.28,4.75,-4.00
2-June-2020,96.85,96.85,92.25,93.00,93.129398807700755782,323241,906,30103240.00,283031,87.56,4.60,-3.85
1-June-2020,87.00,96.80,86.60,93.95,94.086773402848027390,102808,1520,9672873.00,30789,29.95,10.20,6.95
29-May-2020,81.30,87.95,81.30,86.70,86.187033416281549946,22504,398,1939553.00,11835,52.59,6.65,5.40
28-May-2020,83.75,83.75,81.50,82.75,82.246332419796872481,37218,1011,3061044.00,10112,27.17,2.25,-1.00
27-May-2020,85.00,85.40,81.75,82.05,83.090967623252391464,32616,575,2710095.00,17820,54.64,3.65,-2.95
26-May-2020,90.30,90.30,83.50,85.85,86.362874659400544959,14680,309,1267807.00,8582,58.46,6.80,-4.45
22-May-2020,86.00,88.65,86.00,87.80,87.709822685054883197,7106,201,623266.00,2161,30.41,2.65,1.80
21-May-2020,87.30,87.65,86.50,87.45,87.230193720774883099,7485,286,652918.00,4536,60.60,1.15,0.15
20-May-2020,87.45,91.15,86.90,87.45,88.602407465547992331,149701,2516,13263869.00,41326,27.61,4.25,0.00
19-May-2020,84.90,86.45,80.90,83.05,82.574736445783132530,21248,258,1754548.00,11262,53.00,5.55,-1.85
18-May-2020,89.00,89.00,81.85,82.95,85.666877215145453907,28497,520,2441249.00,9253,32.47,7.15,-6.05
15-May-2020,86.00,89.00,85.05,86.95,87.411495248296451605,43879,595,3835529.00,12602,28.72,3.95,0.95
14-May-2020,84.70,87.50,83.35,84.00,85.240884537474679270,35544,973,3029802.00,8411,23.66,4.15,-0.70
13-May-2020,89.50,89.50,86.45,87.05,87.451790871083142967,23201,390,2028969.00,9008,38.83,3.05,-2.45
12-May-2020,84.00,89.05,84.00,87.05,86.797876606792325389,47377,1028,4112223.00,13967,29.48,5.05,3.05
11-May-2020,83.80,87.05,81.85,85.70,85.593610998786898503,54406,854,4656806.00,16072,29.54,5.20,1.90
8-May-2020,82.00,82.50,78.15,79.95,80.240680029973772948,21352,625,1713299.00,5475,25.64,4.35,-2.05
7-May-2020,72.95,83.15,72.85,80.40,79.785788073403436278,205222,4115,16373799.00,43115,21.01,10.30,7.45
6-May-2020,71.95,74.10,70.60,73.05,72.081679574056147144,16528,552,1191366.00,7340,44.41,3.50,1.10
5-May-2020,74.95,75.00,71.60,71.95,73.219284505983334377,15961,431,1168653.00,6955,43.57,3.40,-3.00
4-May-2020,73.90,73.90,71.00,71.60,72.467906093092685574,14738,605,1068032.00,6112,41.47,2.90,-2.30
30-April-2020,74.25,76.00,73.30,74.15,74.926495093501203480,32406,871,2428068.00,14000,43.20,2.70,-0.10
29-April-2020,75.10,75.10,72.50,73.05,73.762095547215741961,19718,772,1454441.00,10366,52.57,2.60,-2.05
28-April-2020,69.75,76.70,69.00,73.70,74.043510841836734693,62720,1230,4644009.00,17850,28.46,7.70,3.95
27-April-2020,71.80,71.80,68.25,69.55,69.745448548812664907,15160,993,1057341.00,10530,69.46,3.55,-2.25
24-April-2020,72.70,72.70,68.80,70.25,70.199734395750332005,15060,393,1057208.00,10855,72.08,3.90,-2.45
23-April-2020,72.70,72.75,70.50,71.00,71.390728012343947257,14258,1389,1017889.00,10955,76.83,2.25,-1.70
22-April-2020,71.00,72.90,69.35,71.05,71.120027601883422633,24636,1092,1752113.00,17774,72.15,3.55,0.05
21-April-2020,78.60,78.60,70.65,72.05,72.275621002528633050,13446,700,971818.00,8218,61.12,7.95,-6.55
20-April-2020,77.10,78.45,76.70,76.80,77.386697828415619826,10269,509,794684.00,5967,58.11,1.75,-0.30
17-April-2020,80.30,80.30,77.80,78.00,78.654408183146614710,12318,414,968865.00,7771,63.09,2.50,-2.30
16-April-2020,85.90,87.55,78.00,78.45,81.334852762166222061,38611,1136,3140420.00,18523,47.97,9.55,-7.45
15-April-2020,80.35,81.55,78.05,78.25,79.798834498834498834,4290,164,342337.00,2623,61.14,3.50,-2.10
13-April-2020,82.00,83.30,77.00,78.10,79.609463317988462210,17161,493,1366178.00,7415,43.21,6.30,-3.90
9-April-2020,75.30,85.55,75.05,82.25,80.753818722139673105,16825,599,1358683.00,6569,39.04,10.50,6.95
8-April-2020,77.00,77.00,71.10,72.30,72.829887417687460171,28246,719,2057153.00,20483,72.52,5.90,-4.70
7-April-2020,69.00,72.00,68.70,70.85,70.457910589727330374,12616,169,888897.00,10158,80.52,3.30,1.85
3-April-2020,67.30,68.50,66.05,66.60,66.783143006202538983,34502,737,2304152.00,32796,95.06,2.45,-0.70
1-April-2020,68.05,70.00,66.00,68.85,67.354974221882757303,10474,233,705476.00,8769,83.72,4.00,0.80
31-March-2020,69.85,69.85,66.50,68.05,68.335201743849815383,44958,881,3072214.00,32937,73.26,3.35,-1.80
30-March-2020,62.00,65.20,60.65,63.50,61.853089533417402269,12688,449,784792.00,11923,93.97,4.55,1.50
27-March-2020,65.00,67.10,61.90,62.60,64.024093297449698833,7803,603,499580.00,5584,71.56,5.20,-2.40
26-March-2020,63.15,66.55,62.50,63.25,64.117209540907925109,3899,220,249993.00,2768,70.99,4.05,0.10
25-March-2020,61.15,63.85,60.00,62.70,61.916355489171023151,2678,192,165812.00,949,35.44,3.85,1.55
24-March-2020,64.00,68.45,60.50,61.85,63.037031822021965643,14204,421,895378.00,8670,61.04,7.95,-2.15
23-March-2020,74.90,74.90,61.00,64.85,66.605784789644012944,14832,438,987897.00,12849,86.63,13.90,-10.05
20-March-2020,73.00,80.05,72.85,75.05,75.692587626891400114,26105,785,1975955.00,15437,59.13,7.20,2.05
19-March-2020,78.15,80.65,71.60,72.55,75.931605777400169923,9416,465,714972.00,4116,43.71,9.05,-5.60
18-March-2020,95.55,95.75,81.60,83.15,86.993855376545522667,13345,599,1160933.00,3632,27.22,14.15,-12.40
17-March-2020,103.90,106.00,90.10,93.10,98.001880330400913303,14891,841,1459346.00,7184,48.24,15.90,-10.80
16-March-2020,108.00,109.15,103.25,104.20,105.523372576177285318,11552,443,1219006.00,4454,38.56,5.90,-3.80
13-March-2020,100.00,110.90,97.75,109.40,107.082966474771418896,11812,542,1264864.00,7890,66.80,13.15,9.40
12-March-2020,103.10,104.65,99.35,100.50,102.564267483409903011,9795,590,1004617.00,2967,30.29,5.30,-2.60
11-March-2020,107.35,110.00,107.00,109.10,108.428748451053283767,4842,276,525012.00,2222,45.89,3.00,1.75
9-March-2020,105.10,111.60,96.00,109.55,105.026454561434346985,11378,645,1194991.00,5175,45.48,15.60,4.45
6-March-2020,111.35,114.85,107.10,109.20,110.677659419232452940,13706,640,1516948.00,5919,43.19,7.75,-2.15
5-March-2020,108.25,116.60,108.25,115.40,113.569508609827803443,14286,424,1622454.00,6324,44.27,8.35,7.15
4-March-2020,109.55,111.10,106.35,107.20,107.858172700203729822,6381,304,688243.00,2283,35.78,4.75,-2.35
3-March-2020,108.85,109.15,104.25,108.35,107.638576779026217228,6942,393,747227.00,3599,51.84,4.90,-0.50
2-March-2020,108.95,111.70,105.55,107.50,109.533524590163934426,12200,657,1336309.00,7162,58.70,6.15,-1.45
28-February-2020,107.30,113.70,107.05,109.70,110.567391304347826086,18400,885,2034440.00,6346,34.49,6.65,2.40
27-February-2020,112.80,112.90,109.60,110.60,110.684074289781919368,15453,460,1710401.00,5163,33.41,3.30,-2.20
26-February-2020,113.55,116.60,113.00,113.35,113.913762927605409705,12570,289,1431896.00,6682,53.16,3.60,-0.20
25-February-2020,117.90,117.90,113.30,114.05,114.658242876526458616,5896,169,676025.00,1455,24.68,4.60,-3.85
24-February-2020,120.90,121.60,116.50,117.10,118.781391719900521773,20507,823,2435850.00,3246,15.83,5.10,-3.80
20-February-2020,121.50,126.40,119.20,120.90,122.243626784500339904,35304,1227,4315689.00,9053,25.64,7.20,-0.60
19-February-2020,119.50,122.55,118.50,120.95,120.071446942029730980,19441,717,2334309.00,7418,38.16,4.05,1.45
18-February-2020,117.00,119.00,112.10,118.15,115.624746254229096181,20690,576,2392276.00,6896,33.33,6.90,1.15
17-February-2020,121.90,122.25,117.10,117.75,120.238057695753449202,27905,537,3355243.00,5922,21.22,5.15,-4.15
14-February-2020,120.05,123.45,119.00,119.60,121.131453712849061686,11137,382,1349041.00,2236,20.08,4.45,-0.45
13-February-2020,122.15,122.60,119.25,119.60,120.457443312520538941,6086,213,733104.00,2893,47.54,3.35,-2.55
12-February-2020,125.70,125.70,122.00,122.85,123.918221900102675605,16557,463,2051714.00,5646,34.10,3.70,-2.85
11-February-2020,124.35,125.90,120.50,124.25,123.974045404280231574,15373,549,1905853.00,3549,23.09,5.40,-0.10
10-February-2020,125.80,127.45,122.00,123.60,125.269576452084035501,17802,1224,2230049.00,6611,37.14,5.45,-2.20
7-February-2020,123.40,127.85,120.70,126.10,123.714021433196347635,75677,2350,9362306.00,21898,28.94,7.15,2.70
6-February-2020,113.85,118.80,113.85,118.15,116.623382779939557943,101254,2477,11808584.00,10610,10.48,4.95,4.30
5-February-2020,114.10,116.90,114.05,115.95,115.251585809614898365,90963,3016,10483630.00,3441,3.78,2.85,1.85
4-February-2020,110.90,114.60,110.45,113.60,112.008368314888513329,36686,1607,4109139.00,3746,10.21,4.15,2.70
3-February-2020,113.00,116.50,108.90,109.50,111.313547012685194151,10327,584,1149535.00,6982,67.61,7.60,-3.50
1-February-2020,115.60,120.65,112.00,113.35,116.937665958576739245,30128,1765,3523098.00,6391,21.21,8.65,-2.25
31-January-2020,118.15,118.30,114.05,114.85,116.047302997918893076,17779,565,2063205.00,7955,44.74,4.25,-3.30
30-January-2020,118.20,123.40,117.00,118.20,120.219883399815894446,32590,1802,3917966.00,9655,29.63,6.40,0.00
29-January-2020,116.75,119.50,115.75,117.95,116.981722177091795288,14772,690,1728054.00,8214,55.61,3.75,1.20
