Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,20.15,20.15,20.15,20.15,20.149821966584497397,3651,8,73567.00,3651,100.00,0.00,0.00
4-January-2021,19.80,19.80,19.80,19.80,19.800000000000000000,965,3,19107.00,965,100.00,0.00,0.00
1-January-2021,19.45,19.45,19.45,19.45,19.448087431693989071,183,3,3559.00,183,100.00,0.00,0.00
31-December-2020,19.09,19.09,19.09,19.09,19.089308176100628930,795,4,15176.00,795,100.00,0.00,0.00
30-December-2020,18.72,18.72,18.72,18.72,18.719101123595505617,178,3,3332.00,178,100.00,0.00,0.00
29-December-2020,18.36,18.36,18.36,18.36,18.360000000000000000,125,2,2295.00,125,100.00,0.00,0.00
28-December-2020,18.00,18.00,18.00,18.00,18.000000000000000000,257,5,4626.00,257,100.00,0.00,0.00
24-December-2020,17.65,17.65,17.65,17.65,17.649851632047477744,1011,9,17844.00,1011,100.00,0.00,0.00
23-December-2020,18.70,18.70,17.98,17.98,18.100000000000000000,600,4,10860.00,600,100.00,0.72,-0.72
22-December-2020,18.34,18.34,17.78,18.34,18.324574650156045504,9933,14,182018.00,9933,100.00,0.56,0.00
21-December-2020,17.99,17.99,17.99,17.99,17.928571428571428571,14,3,251.00,14,100.00,0.00,0.00
18-December-2020,17.64,17.64,17.64,17.64,17.639763050721954831,2701,17,47645.00,2701,100.00,0.00,0.00
17-December-2020,17.30,17.30,17.30,17.30,17.289855072463768115,69,4,1193.00,69,100.00,0.00,0.00
16-December-2020,16.97,16.97,16.97,16.97,16.961165048543689320,103,7,1747.00,103,100.00,0.00,0.00
15-December-2020,16.64,16.64,16.64,16.64,16.639030612244897959,784,12,13045.00,784,100.00,0.00,0.00
14-December-2020,16.32,16.32,16.32,16.32,16.319819819819819819,1110,20,18115.00,1110,100.00,0.00,0.00
11-December-2020,16.00,16.05,16.00,16.00,16.024582104228121927,1017,4,16297.00,1017,100.00,0.05,0.00
10-December-2020,16.00,16.30,16.00,16.10,16.259708737864077669,2060,9,33495.00,2060,100.00,0.30,0.10
9-December-2020,16.00,16.00,16.00,16.00,16.000000000000000000,122,3,1952.00,122,100.00,0.00,0.00
8-December-2020,16.00,16.62,16.00,16.28,16.269496021220159151,1885,11,30668.00,1885,100.00,0.62,0.28
