Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-November-2020,1.17,1.17,1.14,1.14,1.162935692654830473,16841,15,19585.00,16841,100.00,0.03,-0.03
2-November-2020,1.15,1.19,1.15,1.19,1.149927454457520554,6203,6,7133.00,6200,99.95,0.04,0.04
30-October-2020,1.20,1.20,1.14,1.18,1.154346719277031757,62852,76,72553.00,50401,80.19,0.06,-0.02
29-October-2020,1.17,1.20,1.15,1.19,1.172008589493776593,50294,33,58945.00,36494,72.56,0.05,0.02
28-October-2020,1.25,1.25,1.15,1.17,1.186503829434899606,183578,77,217816.00,163055,88.82,0.10,-0.08
27-October-2020,1.18,1.24,1.18,1.22,1.231742146062831497,17157,25,21133.00,14767,86.07,0.06,0.04
26-October-2020,1.21,1.26,1.17,1.20,1.220222715343851009,98691,71,120425.00,64040,64.89,0.09,-0.01
23-October-2020,1.17,1.18,1.15,1.16,1.160176174970355173,53129,25,61639.00,53129,100.00,0.03,-0.01
22-October-2020,1.20,1.20,1.15,1.17,1.182143173693384938,67694,31,80024.00,43790,64.69,0.05,-0.03
21-October-2020,1.21,1.21,1.16,1.17,1.176339696022754757,103363,44,121590.00,59254,57.33,0.05,-0.04
20-October-2020,1.17,1.21,1.17,1.18,1.182255437386222094,52185,45,61696.00,35694,68.40,0.04,0.01
19-October-2020,1.16,1.19,1.16,1.17,1.179825412221144519,67015,26,79066.00,38995,58.19,0.03,0.01
16-October-2020,1.10,1.16,1.10,1.13,1.131623394477395027,25459,15,28810.00,19459,76.43,0.06,0.03
15-October-2020,1.14,1.16,1.07,1.15,1.123453061006920691,112561,170,126457.00,95201,84.58,0.09,0.01
14-October-2020,1.11,1.18,1.07,1.10,1.101169813835426397,165069,60,181769.00,154641,93.68,0.11,-0.01
13-October-2020,1.10,1.16,1.09,1.15,1.132370788121073672,224128,88,253796.00,150833,67.30,0.07,0.05
12-October-2020,1.15,1.15,1.09,1.14,1.107627035554802884,112193,50,124268.00,93093,82.98,0.06,-0.01
9-October-2020,1.08,1.17,1.08,1.12,1.129564307782129564,41107,56,46433.00,21508,52.32,0.09,0.04
8-October-2020,1.10,1.16,1.10,1.14,1.120430619872243481,67159,43,75247.00,56748,84.50,0.06,0.04
7-October-2020,1.15,1.18,1.11,1.11,1.127570309332780223,212134,81,239196.00,140834,66.39,0.07,-0.04
6-October-2020,1.19,1.20,1.13,1.16,1.159241997681516004,42269,41,49000.00,34910,82.59,0.07,-0.03
5-October-2020,1.10,1.16,1.10,1.15,1.136312631116748792,81988,43,93164.00,44051,53.73,0.06,0.05
1-October-2020,1.15,1.15,1.10,1.11,1.111854171099695007,98691,45,109730.00,89951,91.14,0.05,-0.04
30-September-2020,1.13,1.16,1.11,1.14,1.137931034482758620,90712,41,103224.00,80710,88.97,0.05,0.01
29-September-2020,1.13,1.14,1.10,1.11,1.115230004144218814,144780,54,161463.00,114501,79.09,0.04,-0.02
28-September-2020,1.15,1.15,1.10,1.11,1.125318612417365228,73365,37,82559.00,58158,79.27,0.05,-0.04
25-September-2020,1.17,1.17,1.11,1.13,1.130095561311065463,279925,76,316342.00,179044,63.96,0.06,-0.04
24-September-2020,1.12,1.14,1.10,1.12,1.113500661446601594,55938,28,62287.00,46832,83.72,0.04,0.00
23-September-2020,1.14,1.16,1.12,1.12,1.135060055237972894,124552,105,141374.00,74480,59.80,0.04,-0.02
22-September-2020,1.16,1.16,1.14,1.14,1.140734588409007013,195048,96,222498.00,161189,82.64,0.02,-0.02
21-September-2020,1.20,1.24,1.16,1.19,1.210324525867149743,161189,66,195091.00,128122,79.49,0.08,-0.01
18-September-2020,1.25,1.26,1.19,1.22,1.210743801652892561,57112,31,69148.00,50607,88.61,0.07,-0.03
17-September-2020,1.26,1.26,1.22,1.24,1.236272259764545879,94116,67,116353.00,61047,64.86,0.04,-0.02
16-September-2020,1.25,1.27,1.22,1.24,1.248660520345609885,41434,55,51737.00,35621,85.97,0.05,-0.01
15-September-2020,1.30,1.30,1.23,1.24,1.254154014125353986,87927,75,110274.00,68243,77.61,0.07,-0.06
14-September-2020,1.24,1.28,1.24,1.27,1.258911049244671626,65733,91,82752.00,54810,83.38,0.04,0.03
11-September-2020,1.19,1.25,1.17,1.23,1.196615765579859678,145380,85,173964.00,40208,27.66,0.08,0.04
10-September-2020,1.24,1.25,1.21,1.21,1.221433320884986382,219574,104,268195.00,153513,69.91,0.04,-0.03
9-September-2020,1.29,1.29,1.25,1.27,1.266049422131409233,78305,30,99138.00,77703,99.23,0.04,-0.02
8-September-2020,1.31,1.32,1.29,1.30,1.300776843217616062,140054,32,182179.00,109497,78.18,0.03,-0.01
7-September-2020,1.34,1.34,1.31,1.33,1.329949266940818880,178976,44,238029.00,70272,39.26,0.03,-0.01
4-September-2020,1.35,1.35,1.29,1.29,1.302733921523101927,103368,134,134661.00,80443,77.82,0.06,-0.06
3-September-2020,1.33,1.35,1.33,1.35,1.341161821233284608,92355,19,123863.00,92355,100.00,0.02,0.02
2-September-2020,1.29,1.34,1.26,1.29,1.291587251945783594,169469,88,218884.00,127617,75.30,0.08,0.00
1-September-2020,1.32,1.36,1.31,1.31,1.324122196506082644,121411,51,160763.00,107411,88.47,0.05,-0.01
31-August-2020,1.41,1.41,1.34,1.37,1.364701137937685199,114066,76,155666.00,79247,69.47,0.07,-0.04
28-August-2020,1.42,1.44,1.36,1.37,1.386456131770624093,114502,125,158752.00,88429,77.23,0.08,-0.05
27-August-2020,1.33,1.40,1.33,1.39,1.365272800791979810,143438,172,195832.00,132744,92.54,0.07,0.06
26-August-2020,1.38,1.38,1.34,1.34,1.358196028728348119,47340,60,64297.00,45040,95.14,0.04,-0.04
25-August-2020,1.40,1.40,1.33,1.37,1.348977262235502471,238282,65,321437.00,216058,90.67,0.07,-0.03
24-August-2020,1.39,1.41,1.35,1.39,1.387972836227721787,170963,77,237292.00,126385,73.93,0.06,0.00
21-August-2020,1.38,1.40,1.34,1.35,1.362643209307274855,56386,59,76834.00,48105,85.31,0.06,-0.03
20-August-2020,1.40,1.40,1.34,1.35,1.361746793010172754,120518,101,164115.00,107773,89.42,0.06,-0.05
19-August-2020,1.45,1.45,1.40,1.41,1.418487470704885523,110940,33,157367.00,99587,89.77,0.05,-0.04
18-August-2020,1.48,1.48,1.38,1.44,1.434584330143540669,40128,41,57567.00,26405,65.80,0.10,-0.04
17-August-2020,1.40,1.44,1.33,1.43,1.374545676674505971,65482,45,90008.00,65482,100.00,0.11,0.03
14-August-2020,1.38,1.44,1.38,1.38,1.405910891321161553,42667,48,59986.00,42667,100.00,0.06,0.00
13-August-2020,1.45,1.45,1.40,1.45,1.414374185136897001,30680,16,43393.00,30680,100.00,0.05,0.00
12-August-2020,1.42,1.45,1.37,1.40,1.410374870114299416,62555,38,88226.00,62555,100.00,0.08,-0.02
11-August-2020,1.40,1.43,1.35,1.42,1.399974830103196576,39730,29,55621.00,39730,100.00,0.08,0.02
10-August-2020,1.37,1.39,1.30,1.38,1.353773048221396780,149415,55,202274.00,149415,100.00,0.09,0.01
7-August-2020,1.37,1.43,1.32,1.33,1.347211779754523351,204826,72,275944.00,204826,100.00,0.11,-0.04
6-August-2020,1.40,1.40,1.36,1.37,1.390461963287385980,44181,22,61432.00,44181,100.00,0.04,-0.03
5-August-2020,1.57,1.57,1.43,1.43,1.447118501064935332,97189,30,140644.00,97189,100.00,0.14,-0.14
4-August-2020,1.45,1.54,1.45,1.50,1.508484961504648746,37537,25,56624.00,37537,100.00,0.09,0.05
3-August-2020,1.59,1.59,1.47,1.47,1.471627240143369175,34875,19,51323.00,34875,100.00,0.12,-0.12
31-July-2020,1.54,1.64,1.54,1.54,1.563370492897055961,35971,32,56236.00,35971,100.00,0.10,0.00
30-July-2020,1.77,1.77,1.62,1.62,1.662146113473547101,52206,41,86774.00,52206,100.00,0.15,-0.15
29-July-2020,1.70,1.70,1.65,1.70,1.695963108722432382,183458,103,311138.00,183458,100.00,0.05,0.00
28-July-2020,1.55,1.63,1.55,1.62,1.606937001439181908,138273,71,222196.00,138273,100.00,0.08,0.07
27-July-2020,1.54,1.56,1.54,1.56,1.546197802197802197,22750,16,35176.00,22750,100.00,0.02,0.02
24-July-2020,1.48,1.49,1.43,1.49,1.476660650870349886,85885,37,126823.00,85885,100.00,0.06,0.01
23-July-2020,1.41,1.50,1.38,1.42,1.435508691935024223,52635,51,75558.00,52635,100.00,0.12,0.01
22-July-2020,1.38,1.51,1.38,1.45,1.429541646277266189,67437,40,96404.00,67437,100.00,0.13,0.07
21-July-2020,1.49,1.50,1.42,1.45,1.487977996628515659,33813,16,50313.00,33813,100.00,0.08,-0.04
20-July-2020,1.40,1.45,1.35,1.43,1.432028487290380610,81159,36,116222.00,81159,100.00,0.10,0.03
17-July-2020,1.44,1.44,1.34,1.39,1.372197052245225669,17437,28,23927.00,17437,100.00,0.10,-0.05
16-July-2020,1.50,1.50,1.37,1.39,1.453889370445279142,155745,61,226436.00,155745,100.00,0.13,-0.11
15-July-2020,1.48,1.48,1.37,1.44,1.431874215006745127,21497,23,30781.00,21497,100.00,0.11,-0.04
14-July-2020,1.44,1.45,1.33,1.44,1.390964563075115838,61292,54,85255.00,61292,100.00,0.12,0.00
13-July-2020,1.39,1.44,1.36,1.40,1.423577918442922964,92892,33,132239.00,92892,100.00,0.08,0.01
10-July-2020,1.39,1.47,1.38,1.38,1.403747286644579001,262590,89,368610.00,262590,100.00,0.09,-0.01
9-July-2020,1.40,1.52,1.38,1.45,1.412983016746553050,50697,50,71634.00,50697,100.00,0.14,0.05
8-July-2020,1.44,1.54,1.44,1.45,1.443794785427159630,62939,47,90871.00,62939,100.00,0.10,0.01
7-July-2020,1.55,1.55,1.48,1.51,1.481213470637350403,39523,21,58542.00,39523,100.00,0.07,-0.04
6-July-2020,1.53,1.63,1.51,1.55,1.513131581414242414,128012,85,193699.00,128012,100.00,0.12,0.02
3-July-2020,1.71,1.71,1.57,1.58,1.584688356243236397,217155,113,344123.00,217155,100.00,0.14,-0.13
2-July-2020,1.66,1.80,1.65,1.65,1.659181670339398954,207838,77,344841.00,207838,100.00,0.15,-0.01
1-July-2020,1.79,1.87,1.73,1.73,1.744018062406382196,364514,136,635719.00,259089,71.08,0.14,-0.06
30-June-2020,1.88,1.88,1.79,1.82,1.845939728085531655,149091,212,275213.00,139702,93.70,0.09,-0.06
29-June-2020,1.97,1.97,1.79,1.85,1.884862142914505704,1008617,376,1901104.00,789321,78.26,0.18,-0.12
26-June-2020,1.87,1.89,1.75,1.88,1.830366477286166393,634173,260,1160769.00,547398,86.32,0.14,0.01
25-June-2020,1.80,1.80,1.64,1.80,1.735148703627507934,2124158,298,3685730.00,1925083,90.63,0.16,0.00
24-June-2020,1.72,1.72,1.72,1.72,1.719997435507008278,249562,41,429246.00,249562,100.00,0.00,0.00
23-June-2020,1.64,1.64,1.64,1.64,1.639989569638957398,92039,30,150943.00,92039,100.00,0.00,0.00
22-June-2020,1.57,1.57,1.57,1.57,1.569998174886437378,197248,34,309679.00,197248,100.00,0.00,0.00
19-June-2020,1.50,1.50,1.50,1.50,1.499994129043621205,85165,52,127747.00,85165,100.00,0.00,0.00
18-June-2020,1.41,1.43,1.37,1.43,1.418728968562738103,98959,43,140396.00,84782,85.67,0.06,0.02
17-June-2020,1.35,1.38,1.31,1.37,1.362328959846597955,95957,115,130725.00,92781,96.69,0.07,0.02
16-June-2020,1.30,1.37,1.30,1.32,1.347342659896993826,136885,126,184431.00,116721,85.27,0.07,0.02
15-June-2020,1.34,1.40,1.31,1.31,1.327657140342771654,90906,57,120692.00,75722,83.30,0.09,-0.03
12-June-2020,1.36,1.40,1.36,1.37,1.362363873106060606,67584,24,92074.00,67484,99.85,0.04,0.01
11-June-2020,1.53,1.53,1.43,1.43,1.447192575406032482,21550,26,31187.00,16549,76.79,0.10,-0.10
10-June-2020,1.55,1.55,1.50,1.50,1.500058663259852168,76709,38,115068.00,76609,99.87,0.05,-0.05
9-June-2020,1.52,1.59,1.50,1.57,1.538448428382447227,369651,182,568689.00,294811,79.75,0.09,0.05
8-June-2020,1.36,1.45,1.36,1.45,1.443963459130262434,221998,66,320557.00,195321,87.98,0.09,0.09
5-June-2020,1.25,1.32,1.25,1.32,1.306561657229426996,186142,43,243206.00,159142,85.49,0.07,0.07
4-June-2020,1.19,1.23,1.14,1.20,1.196695609266937788,125651,55,150366.00,103287,82.20,0.09,0.01
3-June-2020,1.20,1.22,1.15,1.19,1.187197976797096816,212732,72,252555.00,107071,50.33,0.07,-0.01
2-June-2020,1.23,1.23,1.14,1.17,1.194403237014731176,202903,64,242348.00,186990,92.16,0.09,-0.06
1-June-2020,1.18,1.18,1.18,1.18,1.179981457158309510,25886,6,30545.00,25886,100.00,0.00,0.00
29-May-2020,1.13,1.13,1.11,1.13,1.129891252627845210,115589,35,130603.00,115489,99.91,0.02,0.00
28-May-2020,1.03,1.10,1.02,1.08,1.087661362954067847,116585,23,126805.00,112535,96.53,0.08,0.05
27-May-2020,1.06,1.07,1.04,1.05,1.056889274702906576,66814,24,70615.00,47676,71.36,0.03,-0.01
26-May-2020,1.07,1.09,1.05,1.07,1.054505663502203294,33813,24,35656.00,33662,99.55,0.04,0.00
22-May-2020,1.05,1.11,1.05,1.10,1.088000000000000000,2375,19,2584.00,500,21.05,0.06,0.05
21-May-2020,1.05,1.10,1.05,1.08,1.063774810207628281,43732,35,46521.00,41199,94.21,0.05,0.03
20-May-2020,1.06,1.09,1.04,1.06,1.049505337966876428,127764,45,134089.00,96301,75.37,0.05,0.00
19-May-2020,1.09,1.09,1.06,1.09,1.072259691335520719,65832,26,70589.00,60432,91.80,0.03,0.00
18-May-2020,1.12,1.15,1.10,1.10,1.101706585353858259,20333,11,22401.00,17319,85.18,0.05,-0.02
15-May-2020,1.17,1.17,1.10,1.15,1.125607233615034572,84605,13,95232.00,58105,68.68,0.07,-0.02
14-May-2020,1.13,1.15,1.12,1.12,1.127014581734458940,5212,24,5874.00,2912,55.87,0.03,-0.01
13-May-2020,1.07,1.15,1.07,1.14,1.095693956754758824,54110,51,59288.00,28122,51.97,0.08,0.07
12-May-2020,1.12,1.13,1.10,1.10,1.113821037044410985,80363,28,89510.00,72409,90.10,0.03,-0.02
11-May-2020,1.14,1.17,1.14,1.15,1.144040524433849821,16780,21,19197.00,15700,93.56,0.03,0.01
8-May-2020,1.15,1.20,1.11,1.19,1.183508744163962965,50548,45,59824.00,37700,74.58,0.09,0.04
6-May-2020,1.13,1.20,1.13,1.15,1.148677039247328197,32843,73,37726.00,22027,67.07,0.07,0.02
5-May-2020,1.24,1.24,1.16,1.16,1.170116166202210602,31937,24,37370.00,31317,98.06,0.08,-0.08
4-May-2020,1.17,1.24,1.17,1.20,1.189433195442339792,68895,62,81946.00,37334,54.19,0.07,0.03
30-April-2020,1.20,1.24,1.20,1.23,1.228660172243399689,35415,80,43513.00,28125,79.42,0.04,0.03
29-April-2020,1.24,1.24,1.16,1.20,1.199595007102487381,33087,79,39691.00,19850,59.99,0.08,-0.04
28-April-2020,1.15,1.20,1.15,1.19,1.179834077855775366,31340,101,36976.00,18855,60.16,0.05,0.04
27-April-2020,1.19,1.21,1.16,1.16,1.174017897770362505,65930,37,77403.00,61533,93.33,0.05,-0.03
24-April-2020,1.22,1.28,1.22,1.22,1.244203741831528063,22342,18,27798.00,22325,99.92,0.06,0.00
23-April-2020,1.30,1.32,1.25,1.25,1.284938427533943795,15835,22,20347.00,8200,51.78,0.07,-0.05
22-April-2020,1.29,1.29,1.24,1.27,1.263683220158717172,24446,63,30892.00,16486,67.44,0.05,-0.02
21-April-2020,1.24,1.30,1.24,1.25,1.262571314846756003,7537,48,9516.00,3324,44.10,0.06,0.01
20-April-2020,1.30,1.32,1.25,1.25,1.278087974942121748,29372,20,37540.00,19831,67.52,0.07,-0.05
17-April-2020,1.27,1.34,1.25,1.27,1.286959260814783704,9524,49,12257.00,6928,72.74,0.09,0.00
16-April-2020,1.27,1.28,1.27,1.28,1.000000000000000000,2,2,2.00,1,50.00,0.01,0.01
15-April-2020,1.13,1.23,1.13,1.22,1.178430594768649228,42857,15,50504.00,35323,82.42,0.10,0.09
13-April-2020,1.20,1.20,1.18,1.18,1.192049409342679280,20401,11,24319.00,20400,100.00,0.02,-0.02
9-April-2020,1.24,1.24,1.24,1.24,1.239965397923875432,5780,12,7167.00,5275,91.26,0.00,0.00
8-April-2020,1.16,1.22,1.16,1.19,1.176756756756756756,5550,13,6531.00,5050,90.99,0.06,0.03
7-April-2020,1.17,1.17,1.17,1.17,1.169787765293383270,4005,2,4685.00,4005,100.00,0.00,0.00
3-April-2020,1.16,1.18,1.12,1.12,1.174423876086135247,26470,14,31087.00,26020,98.30,0.06,-0.04
1-April-2020,1.04,1.13,1.04,1.13,1.091426943890629450,3511,7,3832.00,2509,71.46,0.09,0.09
31-March-2020,1.08,1.16,1.08,1.08,1.083099674384949348,44224,24,47899.00,43624,98.64,0.08,0.00
30-March-2020,1.15,1.15,1.06,1.13,1.076239644615199903,49974,20,53784.00,43899,87.84,0.09,-0.02
27-March-2020,1.14,1.14,1.10,1.11,1.117669912971404890,38608,55,43151.00,32591,84.42,0.04,-0.03
26-March-2020,1.14,1.18,1.09,1.09,1.124641270590085308,50874,36,57215.00,34452,67.72,0.09,-0.05
25-March-2020,1.14,1.14,1.14,1.14,1.139961029808051075,24121,10,27497.00,20100,83.33,0.00,0.00
24-March-2020,1.20,1.20,1.20,1.20,1.200000000000000000,10450,10,12540.00,10390,99.43,0.00,0.00
23-March-2020,1.26,1.30,1.26,1.26,1.262573099415204678,15390,15,19431.00,14760,95.91,0.04,0.00
20-March-2020,1.28,1.35,1.27,1.32,1.301202932453727720,102167,124,132940.00,76807,75.18,0.08,0.04
19-March-2020,1.35,1.35,1.33,1.33,1.330012751036021676,12548,14,16689.00,12548,100.00,0.02,-0.02
18-March-2020,1.40,1.41,1.38,1.39,1.389645861137837921,64438,270,89546.00,33840,52.52,0.03,-0.01
17-March-2020,1.51,1.51,1.40,1.45,1.442950586275905604,74453,124,107432.00,54766,73.56,0.11,-0.06
16-March-2020,1.49,1.51,1.45,1.47,1.496872943585029821,765896,88,1146449.00,712784,93.07,0.06,-0.02
13-March-2020,1.55,1.61,1.48,1.52,1.494565608579860361,83358,84,124584.00,66737,80.06,0.13,-0.03
12-March-2020,1.64,1.64,1.52,1.55,1.543548408573419558,225301,131,347763.00,177323,78.70,0.12,-0.09
11-March-2020,1.52,1.59,1.45,1.59,1.506340689666334862,247134,62,372268.00,165645,67.03,0.14,0.07
9-March-2020,1.56,1.60,1.52,1.52,1.523842862489868567,371369,87,565908.00,326000,87.78,0.08,-0.04
6-March-2020,1.71,1.71,1.59,1.60,1.595258583311654092,149913,265,239150.00,112361,74.95,0.12,-0.11
5-March-2020,1.59,1.71,1.59,1.67,1.632865338868417370,21439,42,35007.00,17087,79.70,0.12,0.08
4-March-2020,1.60,1.68,1.60,1.65,1.646235058022860134,22922,113,37735.00,14500,63.26,0.08,0.05
3-March-2020,1.50,1.60,1.50,1.60,1.596573276173154924,69279,45,110609.00,50274,72.57,0.10,0.10
2-March-2020,1.59,1.59,1.50,1.53,1.554663090662758868,72334,37,112455.00,57758,79.85,0.09,-0.06
28-February-2020,1.52,1.56,1.47,1.52,1.507369282957071002,85490,108,128865.00,41997,49.12,0.09,0.00
27-February-2020,1.49,1.57,1.49,1.53,1.531356449485104455,203148,134,311092.00,183505,90.33,0.08,0.04
26-February-2020,1.41,1.52,1.41,1.50,1.468992544739218958,65323,35,95959.00,37222,56.98,0.11,0.09
25-February-2020,1.47,1.49,1.44,1.45,1.463767770250930254,125772,242,184101.00,85664,68.11,0.05,-0.02
24-February-2020,1.60,1.60,1.47,1.51,1.496602618908338208,155561,47,232813.00,72772,46.78,0.13,-0.09
20-February-2020,1.46,1.57,1.45,1.53,1.482123380436997351,166866,135,247316.00,80679,48.35,0.12,0.07
19-February-2020,1.50,1.56,1.46,1.50,1.482560778546398678,110154,158,163310.00,64028,58.13,0.10,0.00
18-February-2020,1.53,1.55,1.48,1.53,1.504771478095017172,155193,208,233530.00,78600,50.65,0.07,0.00
17-February-2020,1.66,1.66,1.54,1.55,1.558470866527094265,110337,134,171957.00,61950,56.15,0.12,-0.11
14-February-2020,1.65,1.71,1.61,1.62,1.643069143673738595,45485,66,74735.00,30706,67.51,0.10,-0.03
13-February-2020,1.74,1.80,1.68,1.68,1.699789782775534719,29969,111,50941.00,25842,86.23,0.12,-0.06
12-February-2020,1.84,1.90,1.73,1.76,1.809343224500279511,66187,160,119755.00,26980,40.76,0.17,-0.08
11-February-2020,1.80,1.84,1.79,1.82,1.820238158652984731,206501,89,375881.00,146700,71.04,0.05,0.02
10-February-2020,1.80,1.83,1.70,1.76,1.784758390476381990,198916,170,355017.00,86942,43.71,0.13,-0.04
7-February-2020,1.74,1.75,1.70,1.75,1.748218987145733312,77484,76,135459.00,69597,89.82,0.05,0.01
6-February-2020,1.70,1.70,1.65,1.67,1.696993811837088594,84193,79,142875.00,48981,58.18,0.05,-0.03
5-February-2020,1.75,1.76,1.57,1.62,1.643992329942474568,30769,53,50584.00,25132,81.68,0.19,-0.13
4-February-2020,1.86,1.86,1.70,1.74,1.765015806111696522,8541,45,15075.00,6937,81.22,0.16,-0.12
3-February-2020,1.85,1.91,1.80,1.84,1.845158955663968262,74612,105,137671.00,71600,95.96,0.11,-0.01
1-February-2020,1.97,1.97,1.84,1.91,1.925047115188120160,44041,31,84781.00,33226,75.44,0.13,-0.06
31-January-2020,2.00,2.00,1.85,1.97,1.925987655451565046,54599,101,105157.00,48528,88.88,0.15,-0.03
30-January-2020,1.95,2.00,1.84,1.95,1.951408436235129748,48671,178,94977.00,36646,75.29,0.16,0.00
29-January-2020,1.58,1.98,1.58,1.94,1.945440948492325159,183196,284,356397.00,124136,67.76,0.40,0.36
28-January-2020,1.90,1.90,1.75,1.83,1.834981385095269893,109321,71,200602.00,88599,81.04,0.15,-0.07
27-January-2020,1.84,2.04,1.76,1.87,1.899176963726085835,228787,300,434507.00,118715,51.89,0.28,0.03
24-January-2020,1.61,1.95,1.55,1.75,1.803962600949707115,230808,181,416369.00,126031,54.60,0.40,0.14
23-January-2020,1.76,1.76,1.47,1.64,1.540018741114126922,61896,148,95321.00,34520,55.77,0.29,-0.12
22-January-2020,1.47,1.54,1.47,1.50,1.493599454628086653,26404,151,39437.00,13768,52.14,0.07,0.03
21-January-2020,1.51,1.55,1.46,1.49,1.483307640711234540,84979,213,126050.00,58699,69.07,0.09,-0.02
