Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-February-2020,107.30,107.30,107.30,107.30,107.000000000000000000,1,1,107.00,1,100.00,0.00,0.00
30-December-2019,105.00,105.00,105.00,105.00,105.000000000000000000,1001,3,105105.00,1001,100.00,0.00,0.00
23-December-2019,105.10,106.10,105.10,106.10,105.101497504159733777,601,5,63166.00,601,100.00,1.00,1.00
20-December-2019,105.00,106.10,105.00,106.10,105.001851851851851851,540,2,56701.00,540,100.00,1.10,1.10
10-December-2019,106.00,106.10,106.00,106.10,106.081632653061224489,49,4,5198.00,49,100.00,0.10,0.10
11-November-2019,106.00,106.00,106.00,106.00,106.000000000000000000,10,1,1060.00,10,100.00,0.00,0.00
7-November-2019,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
1-November-2019,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
29-October-2019,106.00,106.00,106.00,106.00,106.000000000000000000,10,1,1060.00,10,100.00,0.00,0.00
23-October-2019,106.00,106.00,106.00,106.00,106.000000000000000000,2,1,212.00,2,100.00,0.00,0.00
13-September-2019,106.00,106.00,106.00,106.00,106.000000000000000000,2,1,212.00,2,100.00,0.00,0.00
9-September-2019,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
30-August-2019,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
21-June-2019,106.00,106.00,106.00,106.00,106.000000000000000000,17,3,1802.00,17,100.00,0.00,0.00
3-June-2019,106.00,106.00,106.00,106.00,106.000000000000000000,1,1,106.00,1,100.00,0.00,0.00
15-May-2019,105.90,105.90,105.90,105.90,105.000000000000000000,1,1,105.00,1,100.00,0.00,0.00
16-November-2018,105.75,105.75,105.75,105.75,105.733333333333333333,30,1,3172.00,30,100.00,0.00,0.00
10-October-2018,111.30,111.30,111.30,111.30,111.300000000000000000,10,1,1113.00,10,100.00,0.00,0.00
9-October-2018,111.30,111.30,111.30,111.30,111.300000000000000000,50,1,5565.00,50,100.00,0.00,0.00
8-October-2018,111.30,111.30,111.30,111.30,111.300000000000000000,50,1,5565.00,50,100.00,0.00,0.00
28-September-2018,111.30,111.30,111.30,111.30,111.166666666666666666,6,2,667.00,6,100.00,0.00,0.00
13-August-2018,106.00,106.00,106.00,106.00,106.000000000000000000,150,1,15900.00,150,100.00,0.00,0.00
31-July-2018,104.00,104.00,102.00,102.00,102.500000000000000000,200,4,20500.00,200,100.00,2.00,-2.00
23-July-2018,104.00,104.00,104.00,104.00,104.000000000000000000,2,1,208.00,2,100.00,0.00,0.00
14-June-2018,104.00,104.00,104.00,104.00,104.000000000000000000,200,2,20800.00,200,100.00,0.00,0.00
11-May-2018,99.75,99.75,99.75,99.75,99.750000000000000000,100,1,9975.00,100,100.00,0.00,0.00
10-May-2018,95.90,95.90,95.00,95.00,95.521008403361344537,238,2,22734.00,238,100.00,0.90,-0.90
9-May-2018,91.35,91.35,91.35,91.35,91.350000000000000000,100,1,9135.00,100,100.00,0.00,0.00
8-May-2018,87.00,87.00,87.00,87.00,87.000000000000000000,100,1,8700.00,100,100.00,0.00,0.00
7-May-2018,83.00,83.00,83.00,83.00,83.000000000000000000,100,1,8300.00,100,100.00,0.00,0.00
17-April-2018,79.20,79.20,79.20,79.20,79.200000000000000000,200,1,15840.00,200,100.00,0.00,0.00
9-April-2018,79.20,79.20,79.20,79.20,79.200000000000000000,25,2,1980.00,25,100.00,0.00,0.00
22-March-2018,80.05,80.05,73.00,79.20,79.304000000000000000,250,3,19826.00,250,100.00,7.05,-0.85
21-March-2018,76.25,76.25,76.25,76.25,76.240000000000000000,25,1,1906.00,25,100.00,0.00,0.00
20-March-2018,72.65,72.65,72.65,72.65,72.640000000000000000,25,1,1816.00,25,100.00,0.00,0.00
19-March-2018,69.20,69.20,69.20,69.20,69.200000000000000000,50,2,3460.00,50,100.00,0.00,0.00
21-February-2018,65.95,65.95,65.95,65.95,65.920000000000000000,25,1,1648.00,25,100.00,0.00,0.00
12-January-2018,62.85,62.85,62.85,62.85,62.848387096774193548,310,10,19483.00,310,100.00,0.00,0.00
14-December-2017,59.90,59.90,59.90,59.90,59.900000000000000000,200,1,11980.00,200,100.00,0.00,0.00
30-November-2017,57.05,57.05,57.05,57.05,57.050000000000000000,100,1,5705.00,100,100.00,0.00,0.00
29-November-2017,54.35,54.35,54.35,54.35,54.350000000000000000,100,1,5435.00,100,100.00,0.00,0.00
27-November-2017,51.90,51.90,51.90,51.90,51.900000000000000000,200,2,10380.00,200,100.00,0.00,0.00
24-November-2017,49.60,49.60,49.60,49.60,49.600000000000000000,150,2,7440.00,150,100.00,0.00,0.00
23-November-2017,47.50,47.50,47.40,47.40,47.410000000000000000,100,2,4741.00,100,100.00,0.10,-0.10
22-November-2017,45.25,45.25,45.25,45.25,45.250000000000000000,100,1,4525.00,100,100.00,0.00,0.00
17-November-2017,43.20,43.20,43.20,43.20,43.200000000000000000,900,8,38880.00,900,100.00,0.00,0.00
20-December-2016,42.20,42.20,42.20,42.20,42.000000000000000000,2,1,84.00,2,100.00,0.00,0.00
18-November-2016,40.20,40.20,40.20,40.20,40.195804195804195804,143,2,5748.00,143,100.00,0.00,0.00
15-November-2016,38.30,38.30,38.30,38.30,38.000000000000000000,1,1,38.00,1,100.00,0.00,0.00
8-November-2016,36.50,36.50,36.50,36.50,36.000000000000000000,1,1,36.00,1,100.00,0.00,0.00
3-November-2016,34.80,34.80,34.80,34.80,34.000000000000000000,1,1,34.00,1,100.00,0.00,0.00
2-November-2016,33.15,33.15,33.15,33.15,33.000000000000000000,1,1,33.00,1,100.00,0.00,0.00
25-October-2016,31.60,31.60,31.60,31.60,31.000000000000000000,1,1,31.00,1,100.00,0.00,0.00
18-October-2016,30.10,30.10,30.10,30.10,30.000000000000000000,1,1,30.00,1,100.00,0.00,0.00
6-October-2016,28.70,28.70,28.70,28.70,28.000000000000000000,1,1,28.00,1,100.00,0.00,0.00
5-October-2016,27.35,27.35,27.35,27.35,27.000000000000000000,1,1,27.00,1,100.00,0.00,0.00
11-April-2016,26.05,26.05,26.05,26.05,26.000000000000000000,1,1,26.00,1,100.00,0.00,0.00
23-March-2016,24.85,24.85,24.85,24.85,24.850000000000000000,100,1,2485.00,100,100.00,0.00,0.00
