Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-January-2021,8.88,8.88,8.71,8.71,8.750000000000000000,40,3,350.00,40,100.00,0.17,-0.17
31-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,221000,5,1962480.00,221000,100.00,0.00,0.00
29-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,35000,4,310800.00,35000,100.00,0.00,0.00
28-December-2020,8.88,8.88,8.88,8.88,8.879992012779552715,10016,3,88942.00,10016,100.00,0.00,0.00
24-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,15000,2,133200.00,15000,100.00,0.00,0.00
23-December-2020,8.88,8.88,8.88,8.88,8.879938508839354342,13010,3,115528.00,13010,100.00,0.00,0.00
22-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,30025,4,266622.00,30025,100.00,0.00,0.00
21-December-2020,8.88,8.88,8.88,8.88,8.879957341864960341,15003,2,133226.00,15003,100.00,0.00,0.00
18-December-2020,8.88,8.88,8.88,8.88,8.879960019990004997,20010,4,177688.00,20010,100.00,0.00,0.00
17-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,9000,3,79920.00,9000,100.00,0.00,0.00
16-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,29000,5,257520.00,29000,100.00,0.00,0.00
15-December-2020,9.05,9.05,8.88,8.88,8.879968909615811681,18012,6,159946.00,18012,100.00,0.17,-0.17
14-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,21000,5,186480.00,21000,100.00,0.00,0.00
11-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,15000,1,133200.00,15000,100.00,0.00,0.00
10-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,50000,3,444000.00,50000,100.00,0.00,0.00
8-December-2020,8.88,8.88,8.88,8.88,8.880000000000000000,50000,2,444000.00,50000,100.00,0.00,0.00
28-July-2020,8.88,8.88,8.88,8.88,8.870370370370370370,54,1,479.00,54,100.00,0.00,0.00
13-February-2020,8.84,8.88,8.84,8.88,8.877966101694915254,295,2,2619.00,295,100.00,0.04,0.04
12-February-2020,8.84,8.84,8.84,8.84,8.839992001599680063,50010,5,442088.00,50010,100.00,0.00,0.00
11-February-2020,8.84,8.84,8.84,8.84,8.840000000000000000,50000,1,442000.00,50000,100.00,0.00,0.00
20-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,35000,2,309400.00,35000,100.00,0.00,0.00
14-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,150000,3,1326000.00,150000,100.00,0.00,0.00
9-January-2020,8.84,8.84,8.84,8.84,8.800000000000000000,10,1,88.00,10,100.00,0.00,0.00
8-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,140000,3,1237600.00,140000,100.00,0.00,0.00
7-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,150000,2,1326000.00,150000,100.00,0.00,0.00
6-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,150000,3,1326000.00,150000,100.00,0.00,0.00
1-January-2020,8.84,8.84,8.84,8.84,8.840000000000000000,210000,3,1856400.00,210000,100.00,0.00,0.00
31-December-2019,8.84,8.84,8.84,8.84,8.840000000000000000,100000,2,884000.00,100000,100.00,0.00,0.00
5-November-2019,8.84,8.84,8.84,8.84,8.840000000000000000,45000,2,397800.00,45000,100.00,0.00,0.00
1-November-2019,8.84,8.84,8.84,8.84,8.840000000000000000,50000,29,442000.00,50000,100.00,0.00,0.00
29-October-2019,8.84,8.84,8.84,8.84,8.840000000000000000,45000,2,397800.00,45000,100.00,0.00,0.00
1-August-2019,8.84,8.84,8.84,8.84,8.800000000000000000,10,1,88.00,10,100.00,0.00,0.00
3-January-2019,9.02,9.02,9.02,9.02,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
9-November-2018,9.02,9.02,9.02,9.02,9.020000000000000000,200,1,1804.00,200,100.00,0.00,0.00
2-November-2018,9.20,9.20,9.20,9.20,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
16-October-2018,9.20,9.20,9.20,9.20,9.200000000000000000,200,2,1840.00,200,100.00,0.00,0.00
18-September-2018,9.28,9.28,9.28,9.28,9.266666666666666666,30,1,278.00,30,100.00,0.00,0.00
28-August-2018,9.10,9.10,9.10,9.10,9.100000000000000000,300,1,2730.00,300,100.00,0.00,0.00
27-August-2018,9.04,9.22,9.04,9.22,9.047619047619047619,210,2,1900.00,210,100.00,0.18,0.18
12-July-2018,9.04,9.04,9.04,9.04,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
3-July-2018,8.87,8.87,8.87,8.87,8.800000000000000000,10,1,88.00,10,100.00,0.00,0.00
2-July-2018,8.87,8.87,8.87,8.87,8.833333333333333333,6,1,53.00,6,100.00,0.00,0.00
17-April-2018,8.70,8.70,8.70,8.70,8.700000000000000000,60000,2,522000.00,60000,100.00,0.00,0.00
13-April-2018,8.70,8.70,8.70,8.70,8.700000000000000000,190010,6,1653087.00,190010,100.00,0.00,0.00
9-March-2018,8.76,8.76,8.76,8.76,8.760000000000000000,11000,1,96360.00,11000,100.00,0.00,0.00
30-January-2018,8.76,8.76,8.76,8.76,8.600000000000000000,5,1,43.00,5,100.00,0.00,0.00
29-January-2018,8.60,8.60,8.60,8.60,8.600000000000000000,50,1,430.00,50,100.00,0.00,0.00
10-January-2018,8.32,8.45,8.32,8.45,8.320042961004626569,302600,4,2517645.00,302600,100.00,0.13,0.13
7-December-2017,8.30,8.30,8.30,8.30,8.300000000000000000,30,1,249.00,30,100.00,0.00,0.00
5-December-2017,8.40,8.40,8.30,8.30,8.318316326530612244,196000,13,1630390.00,196000,100.00,0.10,-0.10
1-December-2017,8.30,8.40,8.30,8.40,8.304761904761904761,10500,2,87200.00,10500,100.00,0.10,0.10
29-November-2017,8.29,8.30,8.29,8.30,8.290016638935108153,300500,4,2491150.00,300500,100.00,0.01,0.01
28-November-2017,8.30,8.30,8.29,8.29,8.290050000000000000,200000,3,1658010.00,200000,100.00,0.01,-0.01
24-November-2017,8.10,8.26,8.10,8.26,8.112676056338028169,71,2,576.00,71,100.00,0.16,0.16
22-November-2017,8.10,8.10,8.10,8.10,8.100000000000000000,50,1,405.00,50,100.00,0.00,0.00
16-November-2017,7.95,7.95,7.95,7.95,7.900000000000000000,10,1,79.00,10,100.00,0.00,0.00
22-September-2017,7.80,7.80,7.80,7.80,7.800000000000000000,40,1,312.00,40,100.00,0.00,0.00
22-August-2017,7.80,7.80,7.80,7.80,7.800000000000000000,10,1,78.00,10,100.00,0.00,0.00
10-August-2017,7.65,7.65,7.65,7.65,7.000000000000000000,1,1,7.00,1,100.00,0.00,0.00
16-March-2017,7.50,7.50,7.50,7.50,7.500000000000000000,11200,1,84000.00,11200,100.00,0.00,0.00
23-February-2017,7.50,7.50,7.50,7.50,7.500000000000000000,11200,1,84000.00,11200,100.00,0.00,0.00
17-February-2017,7.55,7.55,7.55,7.55,7.333333333333333333,3,1,22.00,3,100.00,0.00,0.00
14-February-2017,7.55,7.55,7.55,7.55,7.550000000000000000,20,1,151.00,20,100.00,0.00,0.00
10-February-2017,7.69,7.69,7.69,7.69,7.690000000000000000,100,1,769.00,100,100.00,0.00,0.00
2-February-2017,7.84,7.84,7.84,7.84,7.840000000000000000,100,1,784.00,100,100.00,0.00,0.00
30-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,14100,3,112800.00,14100,100.00,0.00,0.00
23-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,100,1,800.00,100,100.00,0.00,0.00
20-January-2017,7.99,7.99,7.99,7.99,7.990000000000000000,100,1,799.00,100,100.00,0.00,0.00
19-January-2017,7.95,8.00,7.94,8.00,7.951118663268195978,35310,12,280754.00,35310,100.00,0.06,0.05
13-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,90725,16,725800.00,90725,100.00,0.00,0.00
12-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,13700,6,109600.00,13700,100.00,0.00,0.00
11-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,46988,17,375904.00,46988,100.00,0.00,0.00
4-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,100,1,800.00,100,100.00,0.00,0.00
3-January-2017,8.00,8.00,8.00,8.00,8.000000000000000000,100,1,800.00,100,100.00,0.00,0.00
28-December-2016,8.00,8.00,8.00,8.00,8.000000000000000000,10,1,80.00,10,100.00,0.00,0.00
8-November-2016,7.85,7.99,7.85,7.99,7.896666666666666666,300,2,2369.00,300,100.00,0.14,0.14
10-October-2016,7.84,7.84,7.84,7.84,7.840000000000000000,100,1,784.00,100,100.00,0.00,0.00
15-September-2016,8.00,8.00,8.00,8.00,8.000000000000000000,100,1,800.00,100,100.00,0.00,0.00
