Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-October-2020,234.05,243.80,234.05,237.30,238.288932419196865817,11231,932,2676223.00,6558,58.39,9.75,3.25
30-September-2020,239.00,240.30,234.05,235.15,236.063011747953008187,2809,465,663101.00,2161,76.93,6.25,-3.85
29-September-2020,245.85,245.85,238.00,239.40,241.022159690467815687,5686,562,1370452.00,3887,68.36,7.85,-6.45
28-September-2020,244.00,246.00,242.05,242.90,244.161814929256789721,6149,647,1501351.00,4118,66.97,3.95,-1.10
25-September-2020,244.40,245.80,238.45,243.00,242.478866697631212261,4306,444,1044114.00,1897,44.05,7.35,-1.40
24-September-2020,248.00,248.00,238.50,239.50,240.453644158628081457,3732,368,897373.00,1951,52.28,9.50,-8.50
23-September-2020,245.05,252.40,241.60,248.65,246.429501581915722866,21809,2010,5374381.00,14947,68.54,10.80,3.60
22-September-2020,247.80,255.30,236.95,249.20,248.176899137077380110,14138,1063,3508725.00,6946,49.13,18.35,1.40
21-September-2020,250.00,257.80,244.05,245.00,251.740442655935613682,6958,501,1751610.00,4196,60.30,13.75,-5.00
18-September-2020,255.10,265.00,245.05,249.50,254.127303609341825902,11775,916,2992349.00,7044,59.82,19.95,-5.60
17-September-2020,259.05,264.40,251.60,256.95,258.970495560011458034,3491,416,904066.00,2706,77.51,12.80,-2.10
16-September-2020,263.90,263.90,258.80,259.95,260.552808988764044943,1780,177,463784.00,1145,64.33,5.10,-3.95
15-September-2020,267.40,274.00,261.00,263.75,264.120386643233743409,4552,213,1202276.00,1995,43.83,13.00,-3.65
14-September-2020,253.00,269.00,253.00,263.25,264.509539281846205115,12003,781,3174908.00,7361,61.33,16.00,10.25
11-September-2020,253.00,263.00,252.10,260.45,256.989285714285714285,10920,692,2806323.00,6557,60.05,10.90,7.45
10-September-2020,256.90,260.15,255.70,259.25,258.859344894026974951,8304,689,2149568.00,4032,48.55,4.45,2.35
9-September-2020,259.10,261.00,243.55,259.70,251.860271269001427731,47628,3421,11995601.00,30293,63.60,17.45,0.60
8-September-2020,257.00,263.50,251.60,259.95,256.322218039046953154,18593,1006,4765799.00,8430,45.34,11.90,2.95
7-September-2020,249.80,259.70,241.25,257.10,252.871708392787650797,38545,1271,9746940.00,14333,37.19,18.45,7.30
4-September-2020,241.00,251.50,236.85,246.80,246.364301530759603350,41548,3215,10235944.00,23388,56.29,14.65,5.80
3-September-2020,259.50,259.50,235.00,238.50,243.326288495878280863,40881,2822,9947422.00,29318,71.72,24.50,-21.00
2-September-2020,259.35,260.20,257.00,258.90,258.743833017077798861,2635,251,681790.00,1373,52.11,3.20,-0.45
1-September-2020,241.20,264.05,241.20,259.05,258.183814102564102564,6240,464,1611067.00,3209,51.43,22.85,17.85
31-August-2020,273.00,277.15,252.45,254.20,266.026774390530320822,21289,1392,5663444.00,11357,53.35,24.70,-18.80
28-August-2020,281.70,283.00,271.40,271.85,274.945746908992635632,14801,905,4069472.00,8623,58.26,11.60,-9.85
27-August-2020,275.05,283.00,272.95,277.60,278.379032258064516129,24800,1154,6903800.00,13015,52.48,10.05,2.55
26-August-2020,274.10,278.80,272.50,273.10,274.491427064099182273,18955,832,5202985.00,8661,45.69,6.30,-1.00
25-August-2020,278.50,278.50,270.20,272.85,273.204902230790415863,18155,811,4960035.00,13729,75.62,8.30,-5.65
24-August-2020,287.00,287.00,274.05,276.60,277.800926424647204567,18566,998,5157652.00,8881,47.83,12.95,-10.40
21-August-2020,273.00,293.80,265.85,279.20,281.564826899299354306,58232,2856,16396083.00,21212,36.43,27.95,6.20
20-August-2020,266.20,269.80,260.50,262.45,263.269388037979069928,14429,592,3798714.00,8555,59.29,9.30,-3.75
19-August-2020,263.40,271.00,262.20,264.60,267.922464607788805481,19849,1293,5317993.00,9053,45.61,8.80,1.20
18-August-2020,266.30,267.25,259.00,262.45,262.407273584164637499,12731,997,3340707.00,4581,35.98,8.25,-3.85
17-August-2020,259.00,265.00,259.00,263.20,262.807718579234972677,8784,532,2308503.00,4110,46.79,6.00,4.20
14-August-2020,265.15,265.45,257.60,259.65,263.197741596638655462,7616,355,2004514.00,4975,65.32,7.85,-5.50
13-August-2020,267.80,270.15,260.10,263.50,264.964414123720844473,10847,902,2874069.00,5544,51.11,10.05,-4.30
12-August-2020,264.95,272.45,262.00,264.35,267.342543995060203766,6478,782,1731845.00,4126,63.69,10.45,-0.60
11-August-2020,274.70,274.70,262.00,262.90,264.639501980758347481,5301,323,1402854.00,3551,66.99,12.70,-11.80
10-August-2020,275.20,285.00,267.00,268.30,274.999598250156236050,22402,907,6160541.00,15766,70.38,18.00,-6.90
7-August-2020,275.00,278.20,270.50,272.65,273.944600938967136150,8520,478,2334008.00,6264,73.52,7.70,-2.35
6-August-2020,271.50,282.40,258.10,276.40,271.244974180767107271,30791,1658,8351904.00,16031,52.06,24.30,4.90
5-August-2020,280.05,280.05,268.10,269.65,272.461377943171147358,28753,1219,7834082.00,13308,46.28,11.95,-10.40
4-August-2020,254.00,283.85,253.45,276.05,274.284326872931234500,375828,5575,103083730.00,270392,71.95,30.40,22.05
3-August-2020,225.00,253.70,225.00,250.60,243.815260018331254789,66553,4167,16226637.00,25774,38.73,28.70,25.60
31-July-2020,232.20,240.00,223.10,225.90,230.480222108570176079,68435,3587,15772914.00,29622,43.28,16.90,-6.30
30-July-2020,214.45,228.10,209.15,222.80,218.784598604449540642,143026,5646,31291886.00,78723,55.04,18.95,8.35
29-July-2020,214.85,215.20,212.15,212.35,213.979809976247030878,1684,129,360342.00,1161,68.94,3.05,-2.50
28-July-2020,215.50,215.80,212.15,214.70,213.506593406593406593,2730,305,582873.00,1668,61.10,3.65,-0.80
27-July-2020,213.45,217.15,211.90,213.65,214.189839572192513368,2618,265,560749.00,1196,45.68,5.25,0.20
24-July-2020,215.60,217.85,211.95,214.95,214.832395764394440767,6044,461,1298447.00,2436,40.30,5.90,-0.65
23-July-2020,219.85,219.85,211.00,211.95,215.577179927494752909,15723,1320,3389520.00,9236,58.74,8.85,-7.90
22-July-2020,223.85,224.25,217.70,220.40,221.997548590439502714,5711,417,1267828.00,2544,44.55,6.55,-3.45
21-July-2020,228.70,228.70,220.00,224.25,223.858482049857648774,14401,775,3223786.00,10932,75.91,8.70,-4.45
20-July-2020,215.80,225.00,212.00,224.45,219.876030979682156507,19884,1844,4372015.00,13918,70.00,13.00,8.65
17-July-2020,215.00,220.05,214.25,215.70,217.023391812865497076,4446,463,964886.00,1967,44.24,5.80,0.70
16-July-2020,219.00,221.85,212.65,216.45,215.918336522001812506,9931,601,2144285.00,2893,29.13,9.20,-2.55
15-July-2020,221.95,221.95,212.00,213.55,214.846851956891661939,14104,796,3030200.00,8907,63.15,9.95,-8.40
14-July-2020,217.00,221.80,213.50,218.45,217.075315764852643068,25652,1813,5568416.00,17067,66.53,8.30,1.45
13-July-2020,212.85,216.65,209.00,215.00,211.138422010491382079,9341,853,1972244.00,7174,76.80,7.65,2.15
10-July-2020,210.00,213.55,208.00,209.10,209.473936170212765957,9400,653,1969055.00,7994,85.04,5.55,-0.90
9-July-2020,210.10,214.95,210.10,211.10,211.074580837262060898,28211,1527,5954625.00,26449,93.75,4.85,1.00
8-July-2020,213.95,215.60,210.05,211.50,213.287467134092900964,5705,569,1216805.00,3719,65.19,5.55,-2.45
7-July-2020,214.75,217.15,212.05,214.00,213.957729755402517216,4211,371,900976.00,2322,55.14,5.10,-0.75
6-July-2020,219.00,219.00,212.25,216.70,214.122420426722630290,5718,345,1224352.00,3200,55.96,6.75,-2.30
3-July-2020,214.50,214.50,209.75,212.70,212.414104638619201725,7416,729,1575263.00,4360,58.79,4.75,-1.80
2-July-2020,209.65,212.95,208.00,212.35,210.100939926440539436,4894,349,1028234.00,2921,59.69,4.95,2.70
1-July-2020,211.45,212.35,207.00,209.45,209.390975020145044319,6205,458,1299271.00,3150,50.77,5.35,-2.00
30-June-2020,214.65,215.45,210.45,212.85,213.384370477568740955,6910,495,1474486.00,4388,63.50,5.00,-1.80
29-June-2020,217.65,217.65,212.20,212.90,213.576446280991735537,2904,301,620226.00,1995,68.70,5.45,-4.75
26-June-2020,217.55,222.00,217.05,218.85,218.592578048301590418,5093,480,1113292.00,2543,49.93,4.95,1.30
25-June-2020,219.90,219.90,212.90,214.80,216.038990189696992694,342599,1465,74014742.00,279639,81.62,7.00,-5.10
24-June-2020,219.40,227.55,214.40,216.30,223.270714385183122127,21543,1514,4809921.00,9172,42.58,13.15,-3.10
23-June-2020,222.95,222.95,216.85,219.40,219.485456369107321965,15952,709,3501232.00,12079,75.72,6.10,-3.55
22-June-2020,217.30,224.05,216.00,220.85,219.570089704110322667,7469,560,1639969.00,4544,60.84,8.05,3.55
19-June-2020,223.90,223.90,212.95,213.85,216.903140809443507588,9488,713,2057977.00,5805,61.18,10.95,-10.05
18-June-2020,225.00,225.00,217.50,218.50,219.504643962848297213,11305,782,2481500.00,5477,48.45,7.50,-6.50
17-June-2020,211.00,224.80,210.60,218.55,215.900423301753678693,4961,373,1071082.00,2727,54.97,14.20,7.55
16-June-2020,215.00,217.00,210.50,212.95,213.304452204277608031,9164,820,1954722.00,6036,65.87,6.50,-2.05
15-June-2020,216.00,220.10,210.00,211.80,213.675824175824175824,6006,1259,1283337.00,4183,69.65,10.10,-4.20
12-June-2020,215.10,225.40,206.30,222.25,216.310807453416149068,8050,636,1741302.00,3442,42.76,19.10,7.15
11-June-2020,230.50,230.50,211.80,220.40,222.023922564498914283,27171,1873,6032612.00,10224,37.63,18.70,-10.10
10-June-2020,227.00,240.75,225.10,235.00,234.956339606305228042,78538,3265,18453001.00,45260,57.63,15.65,8.00
9-June-2020,244.00,244.00,221.00,223.60,228.059961046188091263,7188,704,1639295.00,3717,51.71,23.00,-20.40
8-June-2020,232.00,248.00,230.05,234.45,238.077208153180975911,14571,1043,3469023.00,6540,44.88,17.95,2.45
5-June-2020,222.00,232.45,215.80,229.50,223.714729119638826185,7088,788,1585690.00,5240,73.93,16.65,7.50
4-June-2020,219.00,220.00,211.25,215.55,214.247399381833892784,30089,665,6446490.00,26959,89.60,8.75,-3.45
3-June-2020,206.00,220.35,202.00,214.60,213.130840350008254911,12114,1450,2581867.00,7038,58.10,18.35,8.60
2-June-2020,203.40,206.65,198.00,205.35,201.133950316609839259,6159,603,1238784.00,2972,48.25,8.65,1.95
1-June-2020,201.60,203.40,189.20,199.00,197.835766780989710926,10205,1016,2018914.00,4982,48.82,14.20,-2.60
29-May-2020,211.30,211.45,192.50,197.70,200.364199685809041717,11458,947,2295773.00,7124,62.17,18.95,-13.60
28-May-2020,203.45,213.55,200.15,211.30,209.979570840681951793,6804,534,1428701.00,4265,62.68,13.40,7.85
27-May-2020,197.00,204.95,195.50,200.25,200.432645034414945919,2034,322,407680.00,1316,64.70,9.45,3.25
26-May-2020,202.45,202.45,195.05,195.55,196.741510741510741510,1443,319,283898.00,1158,80.25,7.40,-6.90
22-May-2020,197.00,202.30,196.10,200.75,200.593109869646182495,1074,239,215437.00,437,40.69,6.20,3.75
21-May-2020,201.00,201.60,195.55,198.20,198.528198653198653198,2376,229,471703.00,1879,79.08,6.05,-2.80
20-May-2020,200.25,201.00,198.00,199.70,199.627148997134670487,2792,264,557359.00,1851,66.30,3.00,-0.55
19-May-2020,205.95,205.95,198.05,201.35,201.399639558459112412,4439,784,894013.00,3491,78.64,7.90,-4.60
18-May-2020,206.35,208.70,195.00,206.10,201.491936419538229492,8619,538,1736659.00,4822,55.95,13.70,-0.25
15-May-2020,207.80,216.65,202.25,204.85,208.408332500749325606,10009,2435,2085959.00,6735,67.29,14.40,-2.95
14-May-2020,208.50,213.35,200.65,205.25,207.016447368421052631,3952,609,818129.00,1564,39.57,12.70,-3.25
13-May-2020,219.00,219.00,205.10,211.75,208.377078536710156050,3909,577,814546.00,1196,30.60,13.90,-7.25
12-May-2020,214.80,216.20,200.30,206.50,206.652000758581452683,5273,822,1089676.00,3580,67.89,15.90,-8.30
11-May-2020,225.30,225.30,213.00,213.95,216.277527075812274368,6648,775,1437813.00,4319,64.97,12.30,-11.35
8-May-2020,227.15,229.30,222.90,223.45,225.766210588935157644,1681,358,379513.00,932,55.44,6.40,-3.70
7-May-2020,225.10,227.70,217.25,222.90,223.136434918975431259,3826,462,853720.00,2116,55.31,10.45,-2.20
6-May-2020,226.90,230.20,223.05,223.95,226.471502590673575129,965,180,218545.00,623,64.56,7.15,-2.95
5-May-2020,230.20,231.00,225.40,227.05,228.470588235294117647,714,114,163128.00,365,51.12,5.60,-3.15
4-May-2020,235.50,240.50,226.00,228.50,228.453328232593726090,2614,293,597177.00,1437,54.97,14.50,-7.00
30-April-2020,228.70,243.80,225.60,234.65,232.074567243675099866,8261,1197,1917168.00,4054,49.07,18.20,5.95
29-April-2020,226.75,236.80,217.50,228.00,228.780542170346186217,108121,631,24735981.00,101371,93.76,19.30,1.25
28-April-2020,232.50,244.40,221.00,223.70,230.062129955782058007,13343,962,3069719.00,4728,35.43,23.40,-8.80
27-April-2020,219.50,244.15,219.50,228.75,235.074481127944653647,22838,3362,5368631.00,9445,41.36,24.65,9.25
24-April-2020,225.95,225.95,206.50,217.85,213.702806923145906196,11151,839,2383000.00,5121,45.92,19.45,-8.10
23-April-2020,229.00,229.00,218.00,223.15,225.376823827324249366,8293,1039,1869050.00,3587,43.25,11.00,-5.85
22-April-2020,211.00,231.35,209.00,222.30,223.359418594185941859,22222,2072,4963493.00,8241,37.08,22.35,11.30
21-April-2020,203.00,214.40,195.30,205.70,207.295469468154957321,6092,579,1262844.00,2812,46.16,19.10,2.70
20-April-2020,203.40,215.55,196.00,201.30,207.782119372787051087,7908,723,1643141.00,2462,31.13,19.55,-2.10
17-April-2020,203.00,204.35,197.00,200.20,200.204551331781742953,3867,399,774191.00,2107,54.49,7.35,-2.80
16-April-2020,199.30,199.50,194.60,197.40,196.505019305019305019,1295,139,254474.00,688,53.13,4.90,-1.90
15-April-2020,191.45,203.35,188.40,193.85,198.799008810572687224,3632,602,722038.00,1388,38.22,14.95,2.40
13-April-2020,199.00,199.45,185.10,187.15,189.968321277126465452,4009,413,761583.00,2238,55.82,14.35,-11.85
9-April-2020,204.40,207.00,194.00,198.80,200.676120768526989935,2186,392,438678.00,1249,57.14,13.00,-5.60
8-April-2020,200.80,201.25,195.50,200.45,199.398026315789473684,912,201,181851.00,550,60.31,5.75,-0.35
7-April-2020,201.30,205.00,198.05,201.25,201.003783102143757881,793,180,159396.00,404,50.95,6.95,-0.05
3-April-2020,200.10,204.00,198.95,199.40,201.649563318777292576,916,117,184711.00,480,52.40,5.05,-0.70
1-April-2020,222.00,222.00,197.65,201.80,202.928767123287671232,1095,178,222207.00,598,54.61,24.35,-20.20
31-March-2020,194.80,209.50,188.00,207.15,196.321851620947630922,6416,611,1259601.00,4085,63.67,21.50,12.35
30-March-2020,200.10,200.70,181.00,188.00,190.751194094659140251,2303,213,439300.00,1837,79.77,19.70,-12.10
27-March-2020,205.00,211.05,191.70,196.95,197.972513966480446927,4475,149,885927.00,3007,67.20,19.35,-8.05
26-March-2020,204.40,210.40,190.50,197.30,196.532436232175135569,4979,169,978535.00,1494,30.01,19.90,-7.10
25-March-2020,194.00,202.35,182.45,198.40,193.175727814801823921,2851,230,550744.00,1635,57.35,19.90,4.40
24-March-2020,182.95,198.95,173.00,190.20,180.098851318556867820,6181,205,1113191.00,3344,54.10,25.95,7.25
23-March-2020,185.00,200.00,168.95,176.05,178.560148562608527879,20732,1312,3701909.00,16826,81.16,31.05,-8.95
20-March-2020,191.00,205.05,186.65,197.50,194.255480607082630691,28464,1540,5529288.00,20545,72.18,18.40,6.50
19-March-2020,188.60,202.75,188.60,194.60,193.680945895753373777,16154,617,3128722.00,12531,77.57,14.15,6.00
18-March-2020,215.20,217.75,188.90,198.60,199.129373317954632833,5202,770,1035871.00,2579,49.58,28.85,-16.60
17-March-2020,219.40,219.40,211.20,217.60,214.507203407524950933,23947,831,5136804.00,19312,80.64,8.20,-1.80
16-March-2020,231.00,231.00,211.00,216.15,215.584474198886715811,13294,1110,2865980.00,7935,59.69,20.00,-14.85
13-March-2020,190.00,242.00,177.50,236.30,222.075994559673580414,23528,1125,5225004.00,10188,43.30,64.50,46.30
12-March-2020,221.40,221.40,200.00,201.75,206.531892319588555809,55609,3027,11485032.00,45950,82.63,21.40,-19.65
11-March-2020,223.90,248.00,223.00,223.95,232.672517944708975907,14071,1291,3273935.00,3963,28.16,25.00,0.05
9-March-2020,224.05,224.05,214.00,215.70,217.686382393397524071,5816,801,1266064.00,3282,56.43,10.05,-8.35
6-March-2020,240.00,240.00,219.20,224.05,223.379517874173710000,30407,2128,6792301.00,13707,45.08,20.80,-15.95
5-March-2020,238.00,242.95,232.10,234.80,236.694448084567334993,22893,1511,5418646.00,18023,78.73,10.85,-3.20
4-March-2020,246.00,251.35,239.90,241.40,244.515585672797676669,10330,304,2525846.00,8069,78.11,11.45,-4.60
3-March-2020,246.00,254.00,240.50,249.30,245.560818948213568847,2491,366,611692.00,749,30.07,13.50,3.30
2-March-2020,249.80,254.55,241.25,246.25,244.008747128467927195,11318,364,2761691.00,9600,84.82,13.30,-3.55
28-February-2020,247.00,247.40,236.85,240.00,243.085654450261780104,4775,575,1160734.00,3079,64.48,10.55,-7.00
27-February-2020,257.45,257.45,252.00,254.65,254.846198156682027649,1736,166,442413.00,1182,68.09,5.45,-2.80
26-February-2020,257.00,267.20,251.50,261.55,256.347122057422778609,7349,628,1883895.00,5330,72.53,15.70,4.55
25-February-2020,258.00,259.00,255.30,256.65,256.949079336212775630,4399,411,1130319.00,1995,45.35,3.70,-1.35
24-February-2020,277.80,277.80,260.60,261.80,265.164948453608247422,8730,894,2314890.00,4171,47.78,17.20,-16.00
20-February-2020,274.15,280.50,265.65,272.00,270.496535296665223040,13854,1266,3747459.00,6934,50.05,14.85,-2.15
19-February-2020,281.00,283.40,273.70,276.20,279.227147983956090352,4737,702,1322699.00,2840,59.95,9.70,-4.80
18-February-2020,273.00,276.05,269.00,273.65,272.734132162771384505,8429,933,2298876.00,5378,63.80,7.05,0.65
17-February-2020,283.30,283.30,272.25,277.95,277.836790310370931112,6605,376,1835112.00,3450,52.23,11.05,-5.35
14-February-2020,286.00,293.00,280.50,285.00,284.663103401909372058,14874,1279,4234079.00,5739,38.58,12.50,-1.00
13-February-2020,313.00,313.00,281.00,285.00,295.954245514533456944,73348,4975,21707652.00,34193,46.62,32.00,-28.00
12-February-2020,325.00,336.65,310.00,325.80,325.101420303406471166,62029,4224,20165716.00,25326,40.83,26.65,0.80
11-February-2020,315.00,323.40,313.70,321.70,320.277613703484937979,5079,513,1626690.00,3933,77.44,9.70,6.70
10-February-2020,322.10,322.75,311.85,314.55,315.309895833333333333,1920,199,605395.00,1323,68.91,10.90,-7.55
7-February-2020,320.90,327.00,318.30,319.55,322.026239067055393586,1372,252,441820.00,558,40.67,8.70,-1.35
6-February-2020,308.35,323.45,308.10,319.20,314.526518466654997374,5713,707,1796890.00,3386,59.27,15.35,10.85
5-February-2020,306.90,310.00,301.15,307.85,305.653972422849638870,1523,247,465511.00,1191,78.20,8.85,0.95
4-February-2020,306.20,308.45,296.75,302.00,300.536328712209787873,5987,482,1799311.00,5156,86.12,11.70,-4.20
3-February-2020,295.00,302.50,293.35,301.65,300.223207820419985517,5524,700,1658433.00,3648,66.04,9.15,6.65
1-February-2020,304.95,306.95,296.70,304.20,302.610899390243902439,2624,314,794051.00,1741,66.35,10.25,-0.75
31-January-2020,316.00,316.00,300.55,305.00,305.183295417614559636,3077,610,939049.00,1916,62.27,15.45,-11.00
30-January-2020,314.20,322.20,312.00,317.60,317.781937099916504313,7186,872,2283581.00,5008,69.69,10.20,3.40
29-January-2020,324.90,324.90,313.90,315.65,316.454440026507620941,6036,608,1910119.00,4684,77.60,11.00,-9.25
