Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-September-2020,35.50,36.95,35.20,35.30,35.403854389721627408,2335,18,82668.00,2335,100.00,1.75,-0.20
11-September-2020,36.85,36.85,35.15,35.20,35.419626730885009030,1661,17,58832.00,1661,100.00,1.70,-1.65
10-September-2020,35.15,35.15,35.15,35.15,35.146153846153846153,130,4,4569.00,130,100.00,0.00,0.00
9-September-2020,36.40,36.40,33.50,33.50,34.468000000000000000,1500,5,51702.00,1500,100.00,2.90,-2.90
8-September-2020,33.50,34.70,33.50,34.70,33.505576208178438661,1614,24,54078.00,1614,100.00,1.20,1.20
7-September-2020,32.00,33.05,32.00,33.05,32.076319543509272467,2804,18,89942.00,2804,100.00,1.05,1.05
4-September-2020,31.50,31.50,31.50,31.50,31.500000000000000000,100,3,3150.00,100,100.00,0.00,0.00
3-September-2020,31.10,31.10,30.00,30.00,30.012967581047381546,2005,4,60176.00,2005,100.00,1.10,-1.10
2-September-2020,29.00,29.70,29.00,29.70,29.226666666666666666,75,2,2192.00,75,100.00,0.70,0.70
1-September-2020,27.50,28.35,27.50,28.35,27.641666666666666666,120,3,3317.00,120,100.00,0.85,0.85
31-August-2020,27.20,27.20,25.95,27.00,25.989152092096524241,4517,7,117393.00,4517,100.00,1.25,-0.20
28-August-2020,25.10,25.95,25.10,25.95,25.296153846153846153,6500,5,164425.00,6500,100.00,0.85,0.85
27-August-2020,24.60,24.75,24.50,24.75,24.616438356164383561,7300,14,179700.00,7300,100.00,0.25,0.15
26-August-2020,23.80,24.55,23.70,24.05,24.329193232314868482,36231,78,881471.00,36231,100.00,0.85,0.25
25-August-2020,24.60,24.60,23.40,23.40,23.463994714820524113,31787,110,745850.00,31787,100.00,1.20,-1.20
24-August-2020,21.85,23.90,21.75,23.45,21.909696376101860920,10210,49,223698.00,10210,100.00,2.15,1.60
21-August-2020,22.80,22.80,21.75,22.80,21.768143924766599277,44023,141,958299.00,44023,100.00,1.05,0.00
20-August-2020,21.75,21.75,21.75,21.75,21.750000000000000000,44000,113,957000.00,44000,100.00,0.00,0.00
19-August-2020,21.75,21.75,20.75,20.75,20.750006187965644414,40401,119,838321.00,40401,100.00,1.00,-1.00
18-August-2020,20.75,20.75,20.75,20.75,20.750000000000000000,45000,120,933750.00,45000,100.00,0.00,0.00
17-August-2020,19.80,19.80,19.45,19.80,19.797454545454545454,44000,66,871088.00,44000,100.00,0.35,0.00
22-February-2018,18.90,18.90,18.90,18.90,18.900000000000000000,100,1,1890.00,100,100.00,0.00,0.00
